 ,HUC8,Fig2a_WetlandDensity,Fig2b_PercentNRemoval,Fig2c_NSurplus,Fig2d_EstNRemoval,,,,
1307,11080001,0.037418854,0.154111031,1.890165,0.143365188,,,,
1308,11080002,0.032083312,0.134405781,8.253336,0.548941878,,,,
1309,11080003,0.021498819,0.090163621,1.929699,0.087932029,,,,
1310,11080004,0.030544502,0.1262712,1.925978,0.11957203,,,,
1311,11080005,0.008904311,0.037797214,1.913086,0.035730096,,,,
1312,11080006,0.013208772,0.055229181,2.071049,0.057433225,,,,
1313,11080007,0.013521962,0.056713828,1.983531,0.055376934,,,,
1314,11080008,0.013651294,0.060152294,2.249006,0.064513105,,,,
1315,11090101,0.015555253,0.068167093,2.991219,0.09921823,,,,
1316,11090102,0.01344389,0.056377924,20.700901,0.585713437,,,,
1317,11090103,0.009207613,0.038736047,47.497737,0.925753785,,,,
1318,11090104,0.010478832,0.043425957,40.712907,0.874378545,,,,
1319,11090105,0.0205259,0.090326543,8.35498,0.373809095,,,,
1320,11090106,0.053796791,0.238640259,4.685422,0.546617268,,,,
1321,11090201,0.035708326,0.15432824,18.080315,1.389965628,,,,
1322,11090202,0.054743081,0.232687371,18.428556,2.145292016,,,,
1323,11090203,0.041668923,0.175906169,5.569746,0.48913083,,,,
1324,11090204,0.043328888,0.187776923,9.843144,0.899201534,,,,
1325,11100101,0.015612899,0.067809738,16.24934,0.536120637,,,,
1326,11100102,0.025410854,0.108153891,44.297547,2.353474044,,,,
1327,11100103,0.00842133,0.03604057,38.422762,0.677183397,,,,
1328,11100104,0.013576601,0.057177934,74.892669,2.156127927,,,,
1329,11100201,0.024833259,0.104582021,14.905102,0.783118695,,,,
1330,11100202,0.016192675,0.06850241,14.648401,0.495680461,,,,
1331,11100203,0.022268902,0.095019538,8.319953,0.401720861,,,,
1332,11100301,0.021091868,0.089069341,22.689592,1.012048501,,,,
1333,11100302,0.044510982,0.18485415,10.841113,0.988382074,,,,
1334,11100303,0.052616279,0.222828186,17.950394,2.000398337,,,,
1335,11110101,0.056519951,0.246915683,19.760575,2.407038449,,,,
1336,11110102,0.044215703,0.18897085,24.911479,2.227706936,,,,
1337,11110103,0.030463934,0.12748312,31.270235,1.953076433,,,,
1338,11110104,0.04332326,0.184911419,14.940536,1.345330639,,,,
1339,11110105,0.050878353,0.222730651,14.825075,1.632897279,,,,
1340,11110201,0.03129834,0.13262836,12.614665,0.83891456,,,,
1341,11110202,0.01653827,0.066653953,12.380232,0.421319728,,,,
1342,11110203,0.029040448,0.123230733,22.428222,1.367791027,,,,
1343,11110204,0.034569089,0.149996775,11.248588,0.820104247,,,,
1344,11110205,0.022926609,0.096312152,21.759005,1.041831243,,,,
1345,11110206,0.019818114,0.084263659,8.487679,0.350930421,,,,
1346,11110207,0.064342979,0.269122342,18.901057,2.490538118,,,,
1347,11120101,0.009653145,0.041329757,73.846214,1.47349252,,,,
1348,11120102,0.004411887,0.018881099,95.043837,0.907938289,,,,
1349,11120103,0.023903853,0.102706762,14.478803,0.731650357,,,,
1350,11120104,0.016517625,0.072169517,58.116152,2.030667443,,,,
1351,11120105,0.058711382,0.258062894,6.439653,0.820073745,,,,
1352,11120201,0.035238457,0.156080161,13.100616,1.003341015,,,,
1353,11120202,0.040946531,0.180307717,13.470374,1.188726023,,,,
1354,11120301,0.03058374,0.130256348,11.138474,0.721336544,,,,
1355,11120302,0.037533047,0.158854435,10.360476,0.814992175,,,,
1356,11120303,0.031074997,0.130651657,31.095952,1.99070087,,,,
1357,11120304,0.018946018,0.077822097,7.46822,0.286711887,,,,
1358,11130101,0.075610087,0.305660223,13.225925,2.011453498,,,,
1359,11130102,0.112660872,0.370123754,19.788032,3.651146293,,,,
1360,11130103,0.030414333,0.132365742,5.583974,0.367499986,,,,
1361,11130104,0.031507074,0.136420781,5.209817,0.350550706,,,,
1362,11130105,0.044280327,0.190219521,9.611479,0.895150147,,,,
1363,11130201,0.070038276,0.285294744,14.702326,2.039845819,,,,
1364,11130202,0.024182834,0.100732696,13.161098,0.647017439,,,,
1365,11130203,0.024425662,0.100523756,26.566557,1.308510443,,,,
1366,11130204,0.018804277,0.078401116,12.925311,0.513551333,,,,
1367,11130205,0.017051565,0.072029067,4.408025,0.153873666,,,,
1368,11130206,0.035590025,0.155283826,11.904695,0.888005364,,,,
1369,11130207,0.024815865,0.104325972,7.980247,0.416329142,,,,
1370,11130208,0.032588153,0.136495976,10.387127,0.6993888,,,,
1371,11130209,0.025611428,0.105771045,15.699152,0.825916059,,,,
1372,11130210,0.058123593,0.252265402,4.148992,0.500442358,,,,
1373,11130301,0.020120404,0.084078402,10.755935,0.450822683,,,,
1374,11130302,0.021703591,0.090819737,22.876122,1.026860245,,,,
1375,11130303,0.03380073,0.144808683,12.781585,0.906739652,,,,
1376,11130304,0.04971936,0.215807113,5.019205,0.524368789,,,,
1377,11140101,0.103458072,0.365324005,21.954951,3.868173736,,,,
1378,11140102,0.032676651,0.13634334,13.600907,0.9273521,,,,
1379,11140103,0.049771534,0.214014559,12.113149,1.294547369,,,,
1380,11140104,0.054362261,0.2370272,15.634115,1.824764469,,,,
1381,11140105,0.052005547,0.225272767,10.027432,1.142981574,,,,
1382,11140106,0.240762047,0.484424909,17.542381,4.069014302,,,,
1383,11140107,0.047391459,0.20536889,7.401238,0.75513772,,,,
1384,11140108,0.028604639,0.12296235,6.038074,0.368762231,,,,
1385,11140109,0.089788692,0.337125943,12.861878,2.153349757,,,,
1386,11140201,0.053207971,0.236728108,25.133533,2.945653249,,,,
1387,11140202,0.160310726,0.442306287,14.199078,3.07273747,,,,
1388,11140203,0.037616992,0.162350336,4.924961,0.391730469,,,,
1389,11140204,0.056571948,0.244367088,14.621514,1.755938801,,,,
1390,11140205,0.05190392,0.231883299,7.602476,0.857960131,,,,
1391,11140206,0.048234878,0.207893635,20.086352,2.042556609,,,,
1392,11140207,0.131765507,0.409528482,11.657465,2.361991363,,,,
1393,11140208,0.110398977,0.380205646,9.096981,1.757165093,,,,
1394,11140209,0.082165264,0.330488212,4.201124,0.694140586,,,,
1395,11140301,0.054655635,0.236912165,19.031497,2.176405051,,,,
1396,11140302,0.147021129,0.428961399,15.235513,3.149403524,,,,
1397,11140303,0.106615055,0.374226497,38.091912,6.959254223,,,,
1398,11140304,0.074808565,0.304055837,15.419291,2.332173568,,,,
1399,11140305,0.058084305,0.252190734,15.124967,1.839634513,,,,
1400,11140306,0.130878778,0.404134291,6.458849,1.295237299,,,,
1401,11140307,0.092677091,0.338689356,20.244561,3.41403161,,,,
1402,12010001,0.060465076,0.253597903,23.08221,2.971936255,,,,
1403,12010002,0.079738521,0.313866393,11.281705,1.741059808,,,,
1404,12010003,0.080140486,0.313449947,30.758729,4.825052031,,,,
1405,12010004,0.035555244,0.155291783,8.4911,0.646913987,,,,
1406,12010005,0.134373956,0.409361605,4.879391,0.995999448,,,,
1407,12020001,0.058569442,0.246944273,11.799862,1.399437296,,,,
1408,12020002,0.074808207,0.300743124,6.91905,1.033483898,,,,
1409,12020003,0.20028118,0.465758366,4.883971,1.099891828,,,,
1410,12020004,0.070280255,0.28439414,14.58397,2.109229412,,,,
1411,12020005,0.055538564,0.234192356,11.275922,1.300287924,,,,
1412,12020006,0.087049561,0.325605121,5.874098,0.95486602,,,,
1413,12020007,0.224178036,0.479473329,10.290999,2.428003857,,,,
1414,12030101,0.024066118,0.100297208,3.578152,0.179732959,,,,
1415,12030102,0.023318527,0.09811555,23.399753,1.149337183,,,,
1416,12030103,0.029124272,0.121970089,21.612951,1.319764725,,,,
1417,12030104,0.032965773,0.136777122,24.032741,1.677532261,,,,
1418,12030105,0.062517153,0.266722696,19.011353,2.449391622,,,,
1419,12030106,0.041068537,0.177144948,26.532367,2.315493889,,,,
1420,12030107,0.037844542,0.15969101,22.046363,1.722958201,,,,
1421,12030108,0.058991343,0.255284498,9.3509,1.191028209,,,,
1422,12030109,0.030457298,0.130546636,12.825039,0.814506371,,,,
1423,12030201,0.065250431,0.269338895,16.588669,2.217027952,,,,
1424,12030202,0.050475226,0.220542522,14.329713,1.543247389,,,,
1425,12030203,0.339792756,0.492604058,8.97281,2.152372676,,,,
1426,12040101,0.065973675,0.275733707,13.482909,1.829706958,,,,
1427,12040102,0.077806467,0.299678894,29.483761,4.40348304,,,,
1428,12040103,0.072765364,0.288786651,10.871778,1.543136438,,,,
1429,12040104,0.073557468,0.294952691,13.773258,2.001285375,,,,
1430,12040201,0.446145027,0.49118035,8.848608,2.148732906,,,,
1431,12040202,0.408352063,0.498092539,7.849538,1.896569095,,,,
1432,12040203,0.153264017,0.426340753,19.997247,4.249452137,,,,
1433,12040204,0.095006667,0.341457508,10.324591,1.754767595,,,,
1434,12040205,0.186189892,0.459177468,12.352935,2.785478619,,,,
1435,12050001,0.010760298,0.04604934,24.321803,0.544022456,,,,
1436,12050002,0.011057397,0.046230867,71.204418,1.628695179,,,,
1437,12050003,0.023234188,0.098192564,17.679749,0.860032859,,,,
1438,12050004,0.018596714,0.078949748,7.283882,0.281563358,,,,
1439,12050005,0.017028912,0.070802156,96.603193,3.432305849,,,,
1440,12050006,0.027262748,0.116942676,22.512003,1.289670584,,,,
1441,12050007,0.017876647,0.076501468,4.779709,0.182425728,,,,
1442,12060101,0.021812667,0.092595562,7.752145,0.354326493,,,,
1443,12060102,0.012565172,0.052254019,4.661176,0.119049597,,,,
1444,12060103,0.012129847,0.050474483,6.38723,0.162707967,,,,
1445,12060104,0.017492238,0.072983552,3.388598,0.123121213,,,,
1446,12060105,0.01674416,0.06887154,3.243699,0.112650978,,,,
1447,12060201,0.021177294,0.08994587,3.34745,0.149703324,,,,
1448,12060202,0.02219971,0.094347577,12.726787,0.580981992,,,,
1449,12060203,0.013098581,0.054147429,17.190477,0.465109063,,,,
1450,12060204,0.015486312,0.064929227,5.948058,0.187520412,,,,
1451,12070101,0.030593116,0.129474998,23.085098,1.489839683,,,,
1452,12070102,0.029106682,0.120325513,23.978129,1.442963715,,,,
1453,12070103,0.048715604,0.211220313,15.521104,1.551810967,,,,
1454,12070104,0.075692827,0.301880296,25.743977,3.713481715,,,,
1455,12070201,0.015611194,0.063996261,30.923256,0.973270167,,,,
1456,12070202,0.014832608,0.060361495,15.296503,0.464293458,,,,
1457,12070203,0.013623296,0.055214905,3.274345,0.091652559,,,,
1458,12070204,0.020877043,0.087980144,22.96053,0.999048748,,,,
1459,12070205,0.018284993,0.077813408,16.508334,0.621142456,,,,
1460,12080001,0.010399154,0.0445082,10.760547,0.233648144,,,,
1461,12080002,0.014570489,0.06204255,6.990112,0.219026417,,,,
1462,12080003,0.006252454,0.026344847,12.104671,0.160842215,,,,
1463,12080004,0.012152763,0.050723458,11.919392,0.290374055,,,,
1464,12080005,0.015137994,0.065404372,4.163052,0.130308073,,,,
1465,12080006,0.017757675,0.075272401,14.42307,0.54376219,,,,
1466,12080007,0.016343035,0.068584295,4.422728,0.149043412,,,,
1467,12080008,0.012663976,0.053176878,3.330537,0.088764449,,,,
1468,12090101,0.013966846,0.058874794,5.487501,0.1591863,,,,
1469,12090102,0.008874911,0.03780134,3.309453,0.06022182,,,,
1470,12090103,0.006494194,0.027129903,5.683742,0.075637732,,,,
1471,12090104,0.010261133,0.043250899,2.872528,0.063479464,,,,
1472,12090105,0.007850185,0.032540013,8.030224,0.125864602,,,,
1473,12090106,0.016353161,0.068434534,6.883902,0.228947717,,,,
1474,12090107,0.015128656,0.062153607,7.311527,0.225409486,,,,
1475,12090108,0.018219089,0.076637179,2.726362,0.102193888,,,,
1476,12090109,0.010764381,0.046099371,2.938632,0.065754136,,,,
1477,12090110,0.011161606,0.046770726,2.723307,0.062303187,,,,
1478,12090201,0.016022634,0.068036471,3.157793,0.104984759,,,,
1479,12090202,0.010411843,0.044093675,3.174613,0.068067132,,,,
1480,12090203,0.010055763,0.042257316,3.513328,0.073495815,,,,
1481,12090204,0.015870469,0.067173139,2.993589,0.101721296,,,,
1482,12090205,0.01332503,0.057247217,6.06009,0.167794779,,,,
1483,12090206,0.014774826,0.060935201,3.547933,0.112066654,,,,
1484,12090301,0.024366783,0.102859185,19.168686,0.9390876,,,,
1485,12090302,0.055473627,0.237987311,26.079671,3.085624579,,,,
1486,12090401,0.089914088,0.33925774,27.386913,4.524035232,,,,
1487,12090402,0.205272209,0.468410837,12.388791,2.886788255,,,,
1488,12100101,0.030235124,0.128815625,14.280947,0.893561676,,,,
1489,12100102,0.030878012,0.12831998,17.849443,1.148065811,,,,
1490,12100201,0.013517471,0.056548995,3.555406,0.101571861,,,,
1491,12100202,0.016854368,0.070887319,24.200044,0.854473587,,,,
1492,12100203,0.016833748,0.070887766,17.899901,0.631394409,,,,
1493,12100204,0.048465332,0.210746576,10.433653,1.085682526,,,,
1494,12100301,0.011932466,0.049630358,10.167018,0.250442063,,,,
1495,12100302,0.014740113,0.060829032,11.242444,0.340764268,,,,
1496,12100303,0.032952068,0.142517535,8.823786,0.613575877,,,,
1497,12100304,0.014144709,0.057668839,15.816019,0.464498488,,,,
1498,12100401,0.100702605,0.369580764,14.813371,2.700167369,,,,
1499,12100402,0.069750156,0.288389582,11.422156,1.611314637,,,,
1500,12100403,0.350026903,0.48741076,5.16963,1.20140634,,,,
1501,12100404,0.282317478,0.48240166,3.056628,0.737533205,,,,
1502,12100405,0.173440978,0.436512447,5.674342,1.226507312,,,,
1503,12100406,0.028062004,0.120073991,6.838624,0.410117012,,,,
1504,12100407,0.022612311,0.096709025,8.372433,0.387144071,,,,
1505,12110101,0.016477482,0.070673524,3.620373,0.124582122,,,,
1506,12110102,0.015275003,0.068054038,3.461153,0.114398587,,,,
1507,12110103,0.012550002,0.054087254,5.947824,0.159507375,,,,
1508,12110104,0.013321117,0.056601862,3.110787,0.087948435,,,,
1509,12110105,0.012426582,0.051532356,3.493543,0.088596794,,,,
1510,12110106,0.011896131,0.048912378,10.555031,0.266978504,,,,
1511,12110107,0.013138923,0.05402009,8.8575,0.240227799,,,,
1512,12110108,0.010205372,0.041951628,4.692303,0.097631987,,,,
1513,12110109,0.012192849,0.050758997,10.457303,0.259996966,,,,
1514,12110110,0.013765046,0.05739868,9.514055,0.265315357,,,,
1515,12110111,0.025284968,0.107624549,5.18373,0.272557261,,,,
1516,12110201,0.195032774,0.453265979,3.982154,0.873990389,,,,
1517,12110202,0.077062005,0.303716098,4.760575,0.705024025,,,,
1518,12110203,0.286268959,0.490246788,2.118138,0.511068499,,,,
1519,12110204,0.012128288,0.052095421,5.64418,0.143992691,,,,
1520,12110205,0.031659545,0.138127587,11.376903,0.773017495,,,,
1521,12110206,0.009559078,0.040504217,2.322799,0.046193762,,,,
1522,12110207,0.090744526,0.357771606,3.640927,0.654575021,,,,
1523,12110208,0.114378403,0.391988865,20.923392,4.02872894,,,,
1524,13010001,0.04162848,0.176091867,2.502867,0.214563109,,,,
1525,13010002,0.060344321,0.258648622,10.376102,1.311102248,,,,
1526,13010003,0.053688495,0.234568278,11.190699,1.312465001,,,,
1527,13010004,0.089929981,0.337425306,9.476473,1.645736795,,,,
1528,13010005,0.075726651,0.304768342,3.96316,0.604229805,,,,
1529,13020101,0.022841893,0.097677076,1.820707,0.087802903,,,,
1530,13020102,0.030460945,0.128258022,2.084765,0.134074032,,,,
1531,13020201,0.013303604,0.057762672,1.601564,0.044854725,,,,
1532,13020202,0.023781801,0.103812897,1.595747,0.080118231,,,,
1533,13020203,0.016114104,0.069236403,2.36275,0.078181739,,,,
1534,13020204,0.014108722,0.061474991,1.672805,0.049815209,,,,
1535,13020205,0.0104149,0.044670662,1.686239,0.036863914,,,,
1536,13020206,0.005020716,0.021763061,1.894962,0.019962992,,,,
1537,13020207,0.009373831,0.041262618,1.811416,0.036143872,,,,
1538,13020208,0.006168646,0.025730102,1.947441,0.025498003,,,,
1539,13020209,0.011660776,0.051368795,1.680816,0.043108227,,,,
1540,13020210,0.006743029,0.029119406,1.619614,0.022927636,,,,
1541,13020211,0.020798145,0.092932985,1.667261,0.075462375,,,,
1542,13030101,0.017726843,0.077501432,1.764778,0.066795902,,,,
1543,13030102,0.0119825,0.051773654,10.397895,0.265934632,,,,
1544,13030103,0.008597039,0.037421456,1.723705,0.031565054,,,,
1545,13030201,0.012103137,0.051785122,1.605131,0.040973635,,,,
1546,13030202,0.008412372,0.036646645,2.688999,0.047880531,,,,
1547,13040100,0.008130161,0.034886658,9.325186,0.156061992,,,,
1548,13040201,0.040608336,0.181875986,1.73855,0.155069278,,,,
1549,13040202,0.008385263,0.036247812,2.042238,0.035787415,,,,
1550,13040203,0.024816883,0.106486726,1.711681,0.089755991,,,,
1551,13040204,0.014227845,0.05999105,2.087214,0.062672666,,,,
1552,13040205,0.021568427,0.091817314,1.75829,0.081897955,,,,
1553,13040206,0.009516459,0.040767518,2.088216,0.042387099,,,,
1554,13040207,0.011402154,0.049633504,2.100046,0.050738409,,,,
1555,13040208,0.014398232,0.061148805,2.232331,0.067179696,,,,
1556,13040209,0.012095942,0.052353127,2.271845,0.058045928,,,,
1557,13040210,0.011504115,0.0506746,3.111309,0.076385293,,,,
1558,13040211,0.008834924,0.038280694,2.80508,0.053742295,,,,
1559,13040212,0.013166668,0.057569228,2.880868,0.080668021,,,,
1560,13040301,0.008815352,0.038267859,3.488431,0.066445358,,,,
1561,13040302,0.013894282,0.058577803,3.976279,0.114879726,,,,
1562,13040303,0.015918261,0.068747922,3.732454,0.12877552,,,,
1563,13050001,0.005775807,0.025233658,2.448745,0.029862471,,,,
1564,13050002,0.005466551,0.022929801,1.668483,0.018857249,,,,
1565,13050003,0.007208325,0.030948583,1.811369,0.026967291,,,,
1566,13050004,0.008364055,0.035428335,2.323786,0.041047435,,,,
1567,13060001,0.01352866,0.056190462,1.881567,0.052925103,,,,
1568,13060002,0.006418206,0.026513372,1.755316,0.023815049,,,,
1569,13060003,0.005700406,0.02391763,1.767421,0.020748365,,,,
1570,13060004,0.004821863,0.020808661,4.337371,0.045301407,,,,
1571,13060005,0.008632976,0.036920108,1.777874,0.032211191,,,,
1572,13060006,0.007201919,0.031137244,1.769618,0.027103295,,,,
1573,13060007,0.007301541,0.031438495,16.822603,0.25985813,,,,
1574,13060008,0.013587289,0.057014478,17.184286,0.48394631,,,,
1575,13060009,0.012598507,0.053130859,1.806435,0.048612474,,,,
1576,13060010,0.011362097,0.047733029,1.847237,0.043761665,,,,
1577,13060011,0.011415183,0.048553569,4.187755,0.100192796,,,,
1578,13070001,0.006546791,0.027849304,2.012086,0.028039219,,,,
1579,13070002,0.00964157,0.041793681,1.959813,0.040145147,,,,
1580,13070003,0.007717833,0.033130935,2.0522,0.034319068,,,,
1581,13070004,0.005219356,0.022444742,1.98582,0.021662936,,,,
1582,13070005,0.009661793,0.041463469,2.290468,0.046641084,,,,
1583,13070006,0.005649653,0.02429694,2.32568,0.027814596,,,,
1584,13070007,0.00325987,0.013847619,3.492567,0.023055577,,,,
1585,13070008,0.007938661,0.034091216,3.145589,0.053090955,,,,
1586,13070009,0.004715052,0.020329883,2.624747,0.026487602,,,,
1587,13070010,0.008974249,0.038881584,2.96684,0.056479488,,,,
1588,13070011,0.008903172,0.03904291,3.562492,0.069356824,,,,
1589,13070012,0.013862151,0.060519968,3.808547,0.115064739,,,,
1590,13080001,0.013311944,0.05688145,3.084266,0.086279884,,,,
1591,13080002,0.019696333,0.082140705,3.085242,0.127580817,,,,
1592,13080003,0.010425628,0.043778734,5.28419,0.113872475,,,,
1593,13090001,0.000482444,0.002119181,4.649909,0.004893451,,,,
1594,14010001,0.040960587,0.176180108,1.295328,0.111971788,,,,
1595,14010002,0.040303477,0.168298244,1.558397,0.128872837,,,,
1596,14010003,0.02311361,0.096232806,1.754005,0.083627603,,,,
1597,14010004,0.025810865,0.106583256,2.36947,0.124361081,,,,
1598,14010005,0.020120803,0.085405788,3.880388,0.164521776,,,,
1599,14020001,0.048908099,0.206626085,1.342518,0.139028613,,,,
1600,14020002,0.026519554,0.112507017,1.22529,0.069909253,,,,
1601,14020003,0.044886112,0.186683519,1.041771,0.098930778,,,,
1602,14020004,0.025138421,0.106298854,3.339561,0.175480663,,,,
1603,14020005,0.019798674,0.08396472,4.442273,0.187090598,,,,
1604,14020006,0.023558224,0.09913173,6.889906,0.337998244,,,,
1605,14030001,0.01362976,0.058627798,1.89287,0.054978194,,,,
1606,14030002,0.017428738,0.072755246,2.076853,0.075050786,,,,
1607,14030003,0.018219708,0.078368972,2.019391,0.075844545,,,,
1608,14030004,0.015379029,0.064443446,1.622699,0.051691745,,,,
1609,14030005,0.014649808,0.063987019,1.93392,0.062754891,,,,
1610,14040101,0.073546856,0.293137017,1.917184,0.283408461,,,,
1611,14040102,0.08068732,0.313890944,1.675101,0.266441468,,,,
1612,14040103,0.015867054,0.069409122,1.161521,0.03942269,,,,
1613,14040104,0.01838484,0.07640855,1.118064,0.041763218,,,,
1614,14040105,0.013979437,0.058087138,1.075357,0.031568539,,,,
1615,14040106,0.038514557,0.161687061,1.524709,0.122466455,,,,
1616,14040107,0.050301173,0.217758474,6.115758,0.667624023,,,,
1617,14040108,0.019977708,0.082335271,1.441951,0.058687517,,,,
1618,14040109,0.02258476,0.09500991,1.165313,0.054339792,,,,
1619,14040200,0.014158765,0.061507297,1.118989,0.033468766,,,,
1620,14050001,0.037271432,0.159464323,2.146915,0.162481437,,,,
1621,14050002,0.018980146,0.080262177,1.284509,0.050949827,,,,
1622,14050003,0.040522404,0.169734642,2.261138,0.192504257,,,,
1623,14050004,0.017464274,0.074373219,2.782188,0.101780353,,,,
1624,14050005,0.028777014,0.122685207,1.98489,0.119569855,,,,
1625,14050006,0.01046091,0.044630942,1.56175,0.033598251,,,,
1626,14050007,0.015070351,0.065807523,1.594858,0.051682241,,,,
1627,14060003,0.041646618,0.177986905,4.848751,0.412470702,,,,
1628,14060004,0.017089755,0.071333393,2.80673,0.101396284,,,,
1629,14060005,0.01774244,0.077956875,2.1328,0.081696101,,,,
1630,14060006,0.012536301,0.054376987,1.828911,0.048606551,,,,
1631,14060007,0.017271898,0.072603384,2.316496,0.082108962,,,,
1632,14060008,0.014676605,0.065365789,2.667055,0.086845162,,,,
1633,14060009,0.015313433,0.065447484,2.408801,0.076917835,,,,
1634,14060010,0.030788282,0.137369579,3.778539,0.248003421,,,,
1635,14070001,0.009200401,0.039116355,1.662302,0.032253573,,,,
1636,14070002,0.011127592,0.048632164,2.101436,0.050906128,,,,
1637,14070003,0.015114147,0.065001722,2.749504,0.089777665,,,,
1638,14070004,0.010512959,0.04533544,1.553016,0.034795681,,,,
1639,14070005,0.0106344,0.045036361,1.781742,0.040199225,,,,
1640,14070006,0.009933881,0.043961445,1.788318,0.038072596,,,,
1641,14070007,0.012483608,0.054495443,1.781792,0.04745768,,,,
1642,14080101,0.02600331,0.110560067,3.784694,0.208522567,,,,
1643,14080102,0.027563353,0.118847148,2.096211,0.117257459,,,,
1644,14080103,0.019256708,0.085459351,1.735002,0.073471466,,,,
1645,14080104,0.025074543,0.105541684,4.742703,0.248737514,,,,
1646,14080105,0.025287726,0.11065631,5.522583,0.299499121,,,,
1647,14080106,0.011509277,0.050769463,1.652857,0.041388784,,,,
1648,14080107,0.017067007,0.071017222,2.535543,0.090576918,,,,
1649,14080201,0.022639054,0.097300363,1.687991,0.080599345,,,,
1650,14080202,0.027269217,0.112223216,6.031503,0.348260415,,,,
1651,14080203,0.016836364,0.070618586,3.78728,0.136263048,,,,
1652,14080204,0.013891447,0.058143336,1.939582,0.055696276,,,,
1653,14080205,0.013029909,0.056381664,1.687192,0.046940118,,,,
1654,15010001,0.014490429,0.06326271,1.856398,0.058827052,,,,
1655,15010002,0.010214333,0.043771192,1.816453,0.039644347,,,,
1656,15010003,0.010257238,0.04368019,1.799464,0.039116043,,,,
1657,15010004,0.00796357,0.034247365,1.856398,0.032178944,,,,
1658,15010005,0.019414284,0.083908398,1.910644,0.079239169,,,,
1659,15010006,0.016020616,0.071128811,1.753647,0.062575966,,,,
1660,15010007,0.008861762,0.038623727,1.774213,0.033494998,,,,
1661,15010008,0.01313156,0.054593734,1.918414,0.052163206,,,,
1662,15010009,0.013832821,0.060161408,1.757936,0.051958203,,,,
1663,15010010,0.030679283,0.134966714,1.836197,0.120127634,,,,
1664,15010011,0.018742396,0.082377766,2.949585,0.119311432,,,,
1665,15010012,0.010779424,0.045605906,1.968752,0.044921595,,,,
1666,15010013,0.016670615,0.071811346,1.56652,0.056264315,,,,
1667,15010014,0.007517909,0.032346187,1.741477,0.027756797,,,,
1668,15010015,0.025700438,0.112660484,2.203376,0.119513349,,,,
1669,15020001,0.011919123,0.0494159,1.980637,0.048650475,,,,
1670,15020002,0.011242694,0.048671518,1.958908,0.04636473,,,,
1671,15020003,0.010488375,0.045576326,2.039162,0.046245937,,,,
1672,15020004,0.011266477,0.04793941,1.83979,0.044488482,,,,
1673,15020005,0.010074661,0.04297998,13.440091,0.282906159,,,,
1674,15020006,0.016706439,0.071981892,1.792909,0.064877233,,,,
1675,15020007,0.013318647,0.056994788,1.963318,0.056521832,,,,
1676,15020008,0.015791414,0.068214673,1.877222,0.063318565,,,,
1677,15020009,0.015636234,0.070451747,1.949239,0.065273107,,,,
1678,15020010,0.008197898,0.034681932,1.895943,0.032377917,,,,
1679,15020011,0.014315526,0.061254519,1.939277,0.059305425,,,,
1680,15020012,0.010815515,0.046884213,1.906944,0.044673336,,,,
1681,15020013,0.011344631,0.050780117,1.916866,0.047514137,,,,
1682,15020014,0.011493158,0.051460948,1.901775,0.048262648,,,,
1683,15020015,0.011393031,0.051072507,1.856398,0.04635616,,,,
1684,15020016,0.011421221,0.050006383,1.856398,0.045819283,,,,
1685,15020017,0.009206271,0.040650848,1.87789,0.038359775,,,,
1686,15020018,0.008470381,0.036663438,1.872717,0.033776945,,,,
1687,15030101,0.031444733,0.137271093,17.043377,1.149658385,,,,
1688,15030102,0.015248213,0.070928882,2.325502,0.080465051,,,,
1689,15030103,0.006835428,0.030351313,1.741477,0.025877821,,,,
1690,15030104,0.067173542,0.286138955,31.637214,4.397071459,,,,
1691,15030105,0.008580572,0.037914911,4.946124,0.091488967,,,,
1692,15030106,0.012566532,0.058394504,1.516521,0.043126994,,,,
1693,15030107,0.120046308,0.390339257,88.255211,16.79607283,,,,
1694,15030108,0.007162186,0.030131812,18.561056,0.27638402,,,,
1695,15030201,0.016812106,0.074674952,1.872795,0.067429453,,,,
1696,15030202,0.015169701,0.065706938,2.070609,0.066737277,,,,
1697,15030203,0.015354802,0.065078865,2.10088,0.066645336,,,,
1698,15030204,0.01484498,0.06375862,1.726981,0.055537129,,,,
1699,15040001,0.00880024,0.036107582,2.023501,0.037248748,,,,
1700,15040002,0.015522786,0.066700664,4.990174,0.165762873,,,,
1701,15040003,0.01091255,0.04684895,3.360476,0.077743712,,,,
1702,15040004,0.01230506,0.05229253,2.108774,0.055405448,,,,
1703,15040005,0.026266701,0.1161118,3.555308,0.20283161,,,,
1704,15040006,0.017240928,0.074947522,1.907263,0.068802385,,,,
1705,15040007,0.019258052,0.084771036,2.311835,0.097746998,,,,
1706,15050100,0.023817447,0.106439059,15.22655,0.814722048,,,,
1707,15050201,0.012304633,0.051851782,4.780276,0.125010598,,,,
1708,15050202,0.016207117,0.06894603,1.6265,0.055056027,,,,
1709,15050203,0.016795942,0.072747584,1.746564,0.062840504,,,,
1710,15050301,0.020073142,0.085126714,1.619855,0.068856822,,,,
1711,15050302,0.018402131,0.07960581,1.587366,0.064247151,,,,
1712,15050303,0.015298572,0.066007345,35.805803,1.183978022,,,,
1713,15050304,0.017779279,0.077258044,4.765689,0.179961535,,,,
1714,15050305,0.012379918,0.053479736,1.559235,0.041371513,,,,
1715,15050306,0.013174634,0.057128214,4.65888,0.13433283,,,,
