"","HUC8","WetlandDensity","NSurplus"
"680","07080202",0.0583537692359677,51.400489
"681","07080203",0.0542535005135161,45.757999
"682","07080204",0.028604134262825,50.4407
"683","07080205",0.0337021031860931,49.588776
"684","07080206",0.0538358978504556,51.79004
"685","07080207",0.0189984824415144,57.391836
"686","07080208",0.0590863095833254,39.882081
"687","07080209",0.0457914737090376,52.046669
"688","07090001",0.17676983921868,46.115435
"689","07090002",0.11038670379136,39.78765
"690","07090003",0.0459923243924684,48.321357
"691","07090004",0.0880374742493718,44.791391
"692","07090005",0.0312943484700967,29.168547
"693","07090006",0.0360196930631575,51.307949
"694","07090007",0.0194358483195986,29.84118
"695","07100001",0.0687751614711367,38.184422
"696","07100002",0.0276724240262066,65.606945
"697","07100003",0.0276554923575464,51.179269
"698","07100004",0.0224631115348729,47.360755
"699","07100005",0.0127057601720302,82.280092
"700","07100006",0.018043699741717,56.937744
"701","07100007",0.0227503809707931,47.340467
"702","07100008",0.0432454133254386,31.554787
"703","07100009",0.0485787589271785,28.653541
"704","07110001",0.0750545104483669,27.570749
"705","07110002",0.0533777892164329,28.035345
"706","07110003",0.0465691030811803,32.507009
"707","07110004",0.102151584368126,27.36907
"708","07110005",0.0491999642572691,37.902382
"709","07110006",0.0357037517571477,32.573711
"710","07110007",0.0589802573796407,29.640421
"711","07110008",0.0457017599535609,36.470153
"712","07110009",0.136003303718889,23.064597
"713","07120001",0.0622310444041483,47.881815
"714","07120002",0.033300775197811,48.512383
"715","07120003",0.0492486714583557,8.980405
"716","07120004",0.0756948671572618,16.032583
"717","07120005",0.022913470294381,28.558391
"718","07120006",0.158067625884763,24.719855
"719","07120007",0.026747532327635,31.771794
"720","07130001",0.0365456601838722,32.867558
"721","07130002",0.0132653072468767,35.804727
"722","07130003",0.0565922173157559,23.869242
"723","07130004",0.0191616353188901,41.974584
"724","07130005",0.0249761900491011,20.122164
"725","07130006",0.023724774972342,37.8366
"726","07130007",0.0239843543403516,33.904865
"727","07130008",0.0378762408759445,25.195531
"728","07130009",0.0182965074638802,33.489722
"729","07130010",0.0302045585329273,19.406886
"730","07130011",0.0457662927401211,25.485284
"731","07130012",0.0235358756561358,40.300803
"732","07140101",0.104375101357419,26.316383
"733","07140102",0.0281512831617595,10.724639
"734","07140103",0.025259524478471,22.964774
"735","07140104",0.0279178057718177,11.296378
"736","07140105",0.133521476639354,28.087262
"737","07140106",0.0800440471395774,32.176163
"738","07140107",0.0327226304658254,22.097399
"739","07140108",0.115887294576103,31.144432
"740","07140201",0.0187976407199204,30.812778
"741","07140202",0.0539705631762915,43.527485
"742","07140203",0.0463178650778498,44.751344
"743","07140204",0.0674435322045341,48.403068
"744","08010100",0.607456621820475,19.398957
"745","08010201",0.121062344004547,40.742499
"746","08010202",0.169310732392984,23.539332
"747","08010203",0.0908943503270045,22.335907
"748","08010204",0.0960043213860699,23.257937
"749","08010205",0.103572493953931,22.447114
"750","08010206",0.117710939671506,30.339518
"751","08010207",0.112175706447976,11.389234
"752","08010208",0.138693292548636,15.965317
"753","08010209",0.0855934059494467,25.967644
"754","08010210",0.13195243557358,8.21228
"755","08010211",0.106197902188327,8.5715
"756","08010300",0.348496752639811,59.966431
"757","08020100",0.641914034611161,22.448434
"758","08020202",0.0284425013137454,7.671149
"759","08020203",0.124886083116154,47.545392
"760","08020204",0.0561018762358861,54.80313
"761","08020205",0.127767415360805,45.646032
"762","08020301",0.121747944713478,27.067752
"763","08020302",0.162165454889442,42.277703
"764","08020303",0.216116085994474,42.38663
"765","08020304",0.14495575370897,58.523036
"766","08020401",0.319037202430689,34.336702
"767","08020402",0.142110554829004,39.077956
"768","08030100",1,16.337446
"769","08030201",0.07428613637079,10.859705
"770","08030202",0.121375813234588,20.079732
"771","08030203",0.0565504377395857,8.365539
"772","08030204",0.102677003716375,16.612005
"773","08030205",0.0762498587537183,12.319254
"774","08030206",0.141766363466523,14.409809
"775","08030207",0.13889531820225,34.490057
"776","08030208",0.326318243945934,10.523563
"777","08030209",0.350982174468552,23.337145
"778","08040101",0.0130931344300827,10.96768
"779","08040102",0.0227078674767418,7.8878
"780","08040103",0.0370303212022245,11.730149
"781","08040201",0.0174813201411004,3.575342
"782","08040202",0.207657369050217,10.399055
"783","08040203",0.0292170168718553,5.938815
"784","08040204",0.0565196204614373,3.635555
"785","08040205",0.154850119949474,26.385394
"786","08040206",0.0533922893256999,3.539121
"787","08040207",0.187046036266461,16.926247
"788","08040301",0.470148679463298,25.531821
"789","08040302",0.100224075356596,5.380627
"790","08040303",0.0873921550756367,3.710419
"791","08040304",0.197236104262332,8.812518
"792","08040305",0.343359335303178,46.870162
"793","08040306",0.461549236504392,34.694609
"794","08050001",0.192820096414671,50.583101
"795","08050002",0.152780684972733,50.722927
"796","08050003",0.334901850602143,41.008369
"797","08060100",0.869142431091451,10.367452
"798","08060201",0.0732247379252645,4.911885
"799","08060202",0.134644871874575,10.47635
"800","08060203",0.0839125777516584,8.549121
"801","08060204",0.179283806788737,3.644167
"802","08060205",0.0948154610389757,6.000795
"803","08060206",0.327578673041445,7.93869
"804","08070100",0.866740203007609,7.251167
"805","08070201",0.14806156396732,11.078114
"806","08070202",0.176715312066496,11.701636
"807","08070203",0.20196197016287,11.717806
"808","08070204",0.583180091909053,3.408808
"809","08070205",0.180938063689601,32.573449
"810","08070300",0.472582424266578,18.355902
"811","08080101",0.715592449290565,10.631994
"812","08080102",0.249928235144002,33.769374
"813","08080103",0.212605833874831,16.921129
"814","08080201",0.0932468262364377,34.941252
"815","08080202",0.309414041004214,17.530433
"816","08080203",0.141567918082572,14.653774
"817","08080204",0.109089100938667,8.631405
"818","08080205",0.0995844929486393,10.102506
"819","08080206",0.298353498493905,8.147066
"820","08090100",0.216791734836801,2.492817
"821","08090201",0.172265737262165,11.321973
"822","08090202",0.000788730926199211,4.434505
"823","08090203",0.196733064231731,2.996826
"824","08090301",0.443499494964109,4.032696
"825","08090302",0.467840702260384,4.331463
"826","09010002",0.0607647779853252,18.049056
"827","09010003",0.0836494708470657,15.393154
"828","09010004",0.0911859052432345,12.233755
"829","09010005",0.0592726252359143,18.861283
"830","09010006",0.0647972442001562,11.832122
"831","09010007",0.0915075489870678,10.897885
"832","09010008",0.0576612636705163,19.900302
"833","09020101",0.0319680529461331,22.592834
"834","09020102",0.00367583666267968,21.644756
"835","09020103",0.125164705620007,15.11295
"836","09020104",0.034026772173149,22.474832
"837","09020105",0.0862434477511226,29.721558
"838","09020106",0.0838715835705721,21.633949
"839","09020107",0.0286278591927497,35.622508
"840","09020108",0.109088564287536,13.729963
"841","09020109",0.0499871954167938,36.406049
"842","09020201",0.106935881206208,21.185726
"843","09020202",0.0755178367165014,23.775149
"844","09020203",0.0982969687687279,21.114942
"845","09020204",0.0731716670274615,22.293098
"846","09020205",0.0494446797687431,33.50705
"847","09020301",0.0445483702193644,24.82998
"848","09020302",0.417519152273461,3.380498
"849","09020303",0.193731174640393,12.503359
"850","09020304",0.462928047239416,9.982576
"851","09020305",0.160561954079033,10.898939
"852","09020306",0.030178632381528,15.550487
"853","09020307",0.0481420752805347,38.969597
"854","09020308",0.0437460383061987,33.83874
"855","09020309",0.0599853049906369,15.612402
"856","09020310",0.0229344679407403,30.257642
"857","09020311",0.0654066518936057,20.224441
"858","09020312",0.149018478134456,13.973552
"859","09020314",0.433845280840836,9.352551
"860","09020315",0.0972058429389774,19.651776
"861","09020316",0.048323427799386,25.220257
"862","09030001",0.221409998976793,2.052759
"863","09030002",0.235388559745394,2.129265
"864","09030003",0.366757304791652,1.522104
"865","09030005",0.399925425922538,2.607196
"866","09030006",0.489904077302749,1.817996
"867","09030007",0.755586720248673,1.509354
"868","09030008",0.599379265155539,2.268746
"869","09030009",0.381080402853665,3.630568
"870","09040001",0.0295371896941788,1.062709
"871","09040002",0.0217210218191005,1.019573
"872","10020001",0.0387377573683222,1.081643
"873","10020002",0.0163646178680296,4.237699
"874","10020003",0.0245164620444993,2.375861
"875","10020004",0.0251979237374384,2.514419
"876","10020005",0.0341442443423321,3.686435
"877","10020006",0.0404925509409983,1.176693
"878","10020007",0.0394491554344223,1.590829
"879","10020008",0.0321553694602028,6.687502
"880","10030101",0.0227547464918793,3.972393
"881","10030102",0.0284392384234514,4.207644
"882","10030103",0.0272842216653614,1.634556
"883","10030104",0.0257568363534367,5.840639
"884","10030105",0.0115521297708747,1.9663
"885","10030201",0.0377296417135636,3.809073
"886","10030202",0.0364325989476548,5.013607
"887","10030203",0.0212717677473609,6.343878
"888","10030204",0.0192545358290866,4.358675
"889","10030205",0.0272487374197489,8.541142
"890","10040101",0.0246663023664682,2.477738
"891","10040102",0.0196353326669426,5.239917
"892","10040103",0.018342640037015,8.236545
"893","10040104",0.0204813501783383,1.803813
"894","10040105",0.0223083738549128,5.824384
"895","10040106",0.0181438342338987,9.055897
"896","10040201",0.038718258839597,2.560267
"897","10040202",0.0222065247954518,1.899074
"898","10040203",0.0263912325481295,5.972241
"899","10040204",0.030669345141742,3.035608
"900","10040205",0.021473818727639,0.982945
"901","10050001",0.0265946557578559,2.453485
"902","10050002",0.0258047122943875,2.865287
"903","10050003",0.028381649408325,1.212927
"904","10050004",0.0343604269505274,4.168121
"905","10050005",0.020062108826916,2.818255
"906","10050006",0.0147706696829611,3.894812
"907","10050007",0.0225332181223942,3.676677
"908","10050008",0.0288999741886192,3.957872
"909","10050009",0.0267476519799637,2.641216
"910","10050010",0.0564937345020537,7.523511
"911","10050011",0.0614408865635911,2.71229
"912","10050012",0.0241832614821148,4.466001
"913","10050013",0.0273780817962266,0.948827
"914","10050014",0.0390335075416129,1.520674
"915","10050015",0.0236476504314223,0.910377
"916","10050016",0.0179415298261555,8.914414
"917","10060001",0.0288981941304189,7.817602
"918","10060002",0.0169434784180768,9.912471
"919","10060003",0.0193338993005679,14.888352
"920","10060004",0.01409058475043,14.683083
"921","10060005",0.041899542184223,8.165855
"922","10060006",0.0276494753221825,16.741479
"923","10060007",0.0643548882308591,7.441528
"924","10070001",0.063688961934802,1.457108
"925","10070002",0.020646464529091,1.868647
"926","10070003",0.0245282646410942,5.272731
"927","10070004",0.0275536138664293,3.140379
"928","10070005",0.0229243402672336,1.494919
"929","10070006",0.0302828482303281,7.181254
"930","10070007",0.0295393893264563,5.197282
"931","10070008",0.013780126203522,2.381041
"932","10080001",0.02472494233898,4.549052
"933","10080002",0.02751523713375,9.117335
"934","10080003",0.0287930206755726,6.516767
"935","10080004",0.0122818202196078,1.17398
"936","10080005",0.0205087638226732,23.740856
"937","10080006",0.0145630292855105,1.17965
"938","10080006",0.0145630292855105,1.17965
"939","10080007",0.0181801396021279,14.122626
"940","10080008",0.0178418662192639,1.11606
"941","10080008",0.0178418662192639,1.11606
"942","10080009",0.0285196669571284,17.46188
"943","10080010",0.0219293840674395,7.241185
"944","10080011",0.0176334627823807,62.738125
"945","10080012",0.0166096106103485,1.409962
"946","10080013",0.0205762460219175,1.394289
"947","10080014",0.0308656500405311,48.604747
"948","10080015",0.0188179516296482,3.752263
"949","10080016",0.0242571949644612,1.896778
"950","10090101",0.0261534764699134,6.888601
"951","10090102",0.0147660628105358,6.491194
"952","10090201",0.0155254280491552,1.417107
"953","10090201",0.0155254280491552,1.417107
"954","10090202",0.0187150931622916,3.913246
"955","10090203",0.0172364021875477,1.23832
"956","10090203",0.0172364021875477,1.23832
"957","10090204",0.0174625565786208,1.283674
"958","10090204",0.0174625565786208,1.283674
"959","10090205",0.0196713177191674,1.490889
"960","10090205",0.0196713177191674,1.490889
"961","10090206",0.0216408986403602,1.52773
"962","10090207",0.0210297193607768,1.430946
"963","10090208",0.0210929683163556,1.46151
"964","10090209",0.0154002941066848,1.339379
"965","10090210",0.0148721892185194,10.40152
"966","10100001",0.0237683318066276,3.061577
"967","10100002",0.0267403080288219,1.152162
"968","10100003",0.0176363670214108,1.224827
"969","10100004",0.0211011921657279,4.603679
"970","10100005",0.0168260300595661,9.909512
"971","10110101",0.0463099575763903,13.802397
"972","10110102",0.0288871158283508,14.409814
"973","10110201",0.0332818974748835,7.049247
"974","10110202",0.0260666085391874,5.278349
"975","10110203",0.0152938605106444,6.718458
"976","10110204",0.0174583322077063,20.381777
"977","10110205",0.0163811626301798,3.475072
"978","10120101",0.0236599667665139,1.466893
"979","10120101",0.0236599667665139,1.466893
"980","10120102",0.0216687825359974,1.467408
"981","10120102",0.0216687825359974,1.467408
"982","10120103",0.0217707453256183,1.563481
"983","10120103",0.0217707453256183,1.563481
"984","10120104",0.0150846631177878,1.581119
"985","10120105",0.0181577729605297,1.496936
"986","10120106",0.0252438706043353,1.628706
"987","10120106",0.0252438706043353,1.628706
"988","10120107",0.0178016418982586,1.671891
"989","10120107",0.0178016418982586,1.671891
"990","10120108",0.0315323835425393,1.61284
"991","10120108",0.0315323835425393,1.61284
"992","10120109",0.0153855838723375,2.125138
"993","10120109",0.0153855838723375,2.125138
"994","10120110",0.0135015973423365,1.887445
"995","10120110",0.0135015973423365,1.887445
"996","10120111",0.0197870857604042,4.036641
"997","10120111",0.0197870857604042,4.036641
"998","10120112",0.027138447944347,2.581917
"999","10120112",0.027138447944347,2.581917
"1000","10120113",0.0192884539015909,2.936009
"1001","10120113",0.0192884539015909,2.936009
"1002","10120201",0.0183088163270402,1.656237
"1003","10120201",0.0183088163270402,1.656237
"1004","10120202",0.0249094563290528,2.584272
"1005","10120203",0.0132979194362261,2.167893
"1006","10120203",0.0132979194362261,2.167893
"1007","10130101",0.0719612653088335,19.793343
"1008","10130102",0.0418643191061784,10.157331
"1009","10130103",0.0879344699255206,17.351163
"1010","10130104",0.0472369375227426,20.163221
"1011","10130105",0.0353451069347647,16.351894
"1012","10130106",0.0973333234139257,12.66547
"1013","10130201",0.0191329676723538,14.598071
"1014","10130202",0.0151514093064113,24.197305
"1015","10130203",0.0186300998813059,15.488995
"1016","10130204",0.0207710131377698,23.23386
"1017","10130205",0.0276082293765349,19.824257
"1018","10130205",0.0276082293765349,19.824257
"1019","10130206",0.0191935055586685,3.930265
"1020","10130206",0.0191935055586685,3.930265
"1021","10130301",0.0244322453453603,19.241368
"1022","10130301",0.0244322453453603,19.241368
"1023","10130302",0.0172621427270616,6.401108
"1024","10130302",0.0172621427270616,6.401108
"1025","10130303",0.0243698634770176,5.008478
"1026","10130303",0.0243698634770176,5.008478
"1027","10130304",0.0177190403002297,2.035685
"1028","10130304",0.0177190403002297,2.035685
"1029","10130305",0.0177516222307114,5.211545
"1030","10130305",0.0177516222307114,5.211545
"1031","10130306",0.0291785718919242,9.219498
"1032","10140101",0.0422080037917507,19.163091
"1033","10140101",0.0422080037917507,19.163091
"1034","10140102",0.0262147304537311,5.360515
"1035","10140102",0.0262147304537311,5.360515
"1036","10140103",0.0664004913263383,17.601268
"1037","10140104",0.0398034817876221,8.750032
"1038","10140104",0.0398034817876221,8.750032
"1039","10140105",0.05167479896419,20.60668
"1040","10140201",0.0156963516549581,2.297756
"1041","10140201",0.0156963516549581,2.297756
"1042","10140202",0.0199697860796849,2.394821
"1043","10140202",0.0199697860796849,2.394821
"1044","10140203",0.0276343874507373,3.07275
"1045","10140204",0.0354078952279958,16.101378
"1046","10140204",0.0354078952279958,16.101378
"1047","10150001",0.0334449098556487,18.710619
"1048","10150001",0.0334449098556487,18.710619
"1049","10150002",0.012043985236906,2.650539
"1050","10150002",0.012043985236906,2.650539
"1051","10150003",0.0245208308865512,10.955149
"1052","10150003",0.0245208308865512,10.955149
"1053","10150004",0.0499344226743443,8.743914
"1054","10150005",0.0261805640135763,2.220877
"1055","10150006",0.0350757225486085,6.910862
"1056","10150007",0.0270678978535409,66.380407
"1057","10150007",0.0270678978535409,66.380407
"1058","10160001",0.0775848393161168,23.115534
"1059","10160002",0.0926189320338381,23.070172
"1060","10160003",0.114412340121611,25.134212
"1061","10160003",0.114412340121611,25.134212
"1062","10160004",0.0972456266023972,27.835467
"1063","10160005",0.0843910881138696,18.260767
"1064","10160006",0.0948009097840633,26.763928
"1065","10160007",0.100439280392194,25.885867
"1066","10160008",0.103495894475596,28.346997
"1067","10160009",0.111494512297529,27.088514
"1068","10160011",0.0789550533328709,37.53297
"1069","10160011",0.0789550533328709,37.53297
"1070","10170101",0.0640516443221747,50.458773
"1071","10170101",0.0640516443221747,50.458773
"1072","10170102",0.0589194985328968,48.870153
"1073","10170103",0.141055737951336,31.727365
"1074","10170201",0.0798629436492886,23.834534
"1075","10170202",0.0855058670443141,44.589318
"1076","10170203",0.0476782586275951,69.233555
"1077","10170203",0.0476782586275951,69.233555
"1078","10170204",0.0183826519771534,90.563156
"1079","10180001",0.134247799057383,1.042968
"1080","10180002",0.0454861248945762,4.453244
"1081","10180003",0.0149973921958478,1.250379
"1082","10180004",0.0324096546559091,1.236811
"1083","10180005",0.0176854985004489,1.2272
"1084","10180006",0.0196729333324911,1.187366
"1085","10180007",0.0169306458105589,1.291721
"1086","10180008",0.0168243318096746,9.907553
"1087","10180009",0.0214843851324471,26.129436
"1088","10180009",0.0214843851324471,26.129436
"1089","10180010",0.0703453782703883,5.03056
"1090","10180011",0.019239751114976,10.029659
"1091","10180012",0.017770038945876,14.022176
"1092","10180013",0.0107683861904526,11.33675
"1093","10180013",0.0107683861904526,11.33675
"1094","10180014",0.0188117802143982,10.797968
"1095","10190001",0.0575039836327248,1.46205
"1096","10190002",0.029909482519113,1.604182
"1097","10190003",0.0291916489158906,23.309995
"1098","10190004",0.0229701026078314,1.898408
"1099","10190005",0.0334904562903861,18.268239
"1100","10190006",0.0255694510679795,22.765863
"1101","10190007",0.0321013117793137,16.395957
"1102","10190008",0.0219292972928,17.137273
"1103","10190009",0.018962800213683,9.612152
"1104","10190010",0.0257558806605547,11.73383
"1105","10190011",0.0355209461471563,4.261843
"1106","10190012",0.0355138430141938,14.024432
"1107","10190013",0.0126189703888913,3.291791
"1108","10190014",0.0116254489893337,8.979586
"1109","10190015",0.0124041451311679,24.707491
"1110","10190016",0.0110608384161033,11.934003
"1111","10190017",0.0126608427023127,2.755259
"1112","10190018",0.0292655708378784,36.214292
"1113","10200101",0.0273310838466664,61.506334
"1114","10200102",0.0158282080921597,43.827255
"1115","10200103",0.0351107865070046,60.609715
"1116","10200201",0.0262391306992874,80.53007
"1117","10200202",0.0527095879757237,27.111486
"1118","10200202",0.0527095879757237,27.111486
"1119","10200203",0.0204802287543857,23.359403
"1120","10210001",0.0169914014664391,2.168861
"1121","10210002",0.0116404884966296,2.167694
"1122","10210003",0.0284014584836593,31.541507
"1123","10210004",0.0279352392029942,31.01286
"1124","10210005",0.015758291252432,39.214054
"1125","10210006",0.0196274400034715,3.244563
"1126","10210007",0.0249246275593956,55.44374
"1127","10210008",0.0433075975996175,11.226935
"1128","10210009",0.0363219605203594,63.30032
"1129","10210010",0.0268742637748691,28.255116
"1130","10220001",0.0579282225688056,37.772412
"1131","10220002",0.0150947905014361,79.81457
"1132","10220003",0.0220605858990827,88.341823
"1133","10220004",0.0163004927574278,80.360427
"1134","10230001",0.0493025854433379,48.255518
"1135","10230002",0.0136029863204308,110.548063
"1136","10230003",0.0246310209486003,58.655476
"1137","10230003",0.0246310209486003,58.655476
"1138","10230004",0.0145561988918862,56.916801
"1139","10230004",0.0145561988918862,56.916801
"1140","10230005",0.0171917885306315,54.316493
"1141","10230005",0.0171917885306315,54.316493
"1142","10230006",0.035451752980423,31.60611
"1143","10230006",0.035451752980423,31.60611
"1144","10230007",0.0190348547195478,53.450441
"1145","10230007",0.0190348547195478,53.450441
"1146","10240001",0.053743310449722,22.608877
"1147","10240002",0.0194000817293728,40.005005
"1148","10240002",0.0194000817293728,40.005005
"1149","10240003",0.0260113316494361,36.960866
"1150","10240004",0.0667972076619959,24.011079
"1151","10240005",0.0554696929887478,29.838707
"1152","10240006",0.0174426537773279,18.476158
"1153","10240007",0.0229528810543818,56.887497
"1154","10240008",0.0226424679171395,28.245522
"1155","10240009",0.0251719306779692,30.194537
"1156","10240009",0.0251719306779692,30.194537
"1157","10240010",0.0378176930479524,27.594797
"1158","10240011",0.0731504835215079,21.763327
"1159","10240012",0.0508882964658674,25.508404
"1160","10240013",0.0418748730629216,23.518011
"1161","10250001",0.0251305948320637,5.973912
"1162","10250002",0.0108008142764579,14.108587
"1163","10250003",0.0202252697485356,4.075839
"1164","10250004",0.0150867351233853,23.328986
"1165","10250005",0.0100918168646427,35.053471
"1166","10250006",0.0130087676243518,31.416463
"1167","10250007",0.012377892147559,30.187652
"1168","10250008",0.0106559788534127,16.144149
"1169","10250009",0.0249709968915802,36.579195
"1170","10250010",0.0126497783182392,15.698314
"1171","10250011",0.01660051637205,23.130003
"1172","10250012",0.0124743749003377,6.287725
"1173","10250013",0.0153765207930571,5.480879
"1174","10250014",0.0153180883834452,14.29015
"1175","10250015",0.0144275228238108,25.574398
"1176","10250016",0.0344697415718013,31.382292
"1177","10250017",0.0197917690725165,32.39857
"1178","10260001",0.0128594421111851,-1.754021
"1179","10260002",0.0118088692459443,2.915162
"1180","10260003",0.0127931628761409,12.380757
"1181","10260004",0.0100134593111127,14.615271
"1182","10260005",0.0116486399775853,19.295578
"1183","10260006",0.0156158844918998,6.212863
"1184","10260007",0.0128730209960691,8.131642
"1185","10260008",0.0197038290230108,30.998994
"1186","10260009",0.0148871968941168,12.57624
"1187","10260010",0.0191557197995366,13.895149
"1188","10260011",0.0165962393778985,17.757113
"1189","10260012",0.0169937817839119,11.588377
"1190","10260013",0.0165358165158627,16.139793
"1191","10260014",0.021778070935519,10.057504
"1192","10260015",0.019281602369786,25.547728
"1193","10270101",0.0183599036851946,6.517729
"1194","10270102",0.0200098274341059,22.816251
"1195","10270103",0.0224423149251912,38.469032
"1196","10270104",0.0215097430010897,26.646571
"1197","10270201",0.0155470727546378,38.695203
"1198","10270202",0.0224989793093115,36.294972
"1199","10270203",0.0246664383825135,38.583417
"1200","10270204",0.0202777971275083,32.857605
"1201","10270205",0.0217699382219129,28.853091
"1202","10270206",0.0249332158341444,51.725779
"1203","10270207",0.025684889571169,27.455986
"1204","10280101",0.0451673023058837,27.034687
"1205","10280102",0.049004845953847,23.890674
"1206","10280103",0.0712693354514936,24.788019
"1207","10280201",0.0604393706847378,29.497387
"1208","10280202",0.0481477429749051,17.528181
"1209","10280203",0.0515048695556777,19.682961
"1210","10290101",0.0236479871145307,27.958098
"1211","10290102",0.0528447902157989,34.401243
"1212","10290103",0.0578919281977252,26.726932
"1213","10290104",0.0726148629876429,33.388084
"1214","10290105",0.0718728806917145,26.168847
"1215","10290106",0.0256586274196119,32.954421
"1216","10290107",0.0207994298552219,33.866517
"1217","10290108",0.0695465306385784,25.169379
"1218","10290109",0.0216959160401308,11.63867
"1219","10290110",0.0191977735557743,21.327481
"1220","10290111",0.0255325427025449,26.553837
"1221","10290201",0.0169063121242996,19.68415
"1222","10290202",0.0169807697672381,20.791784
"1223","10290203",0.0210542055419483,13.799718
"1224","10300101",0.0491508649179995,21.833566
"1225","10300102",0.0352782783762493,27.973615
"1226","10300103",0.02603682216076,44.037887
"1227","10300104",0.0382816950728922,26.347971
"1228","10300200",0.0511906466921404,26.676172
"1229","11010001",0.0146709436589937,20.812815
"1230","11010002",0.0157583683398236,24.44458
"1231","11010003",0.0143165975027411,13.860479
"1232","11010004",0.0261278261831098,14.22162
"1233","11010005",0.0127267038368373,5.675587
"1234","11010006",0.0152508092538336,15.541915
"1235","11010007",0.0785952351054502,18.241308
"1236","11010008",0.0348467861009208,11.003572
"1237","11010009",0.0857058202695249,35.472906
"1238","11010010",0.0237612509059069,12.482778
"1239","11010011",0.0181884139199089,18.686812
"1240","11010012",0.0219118513337608,17.883503
"1241","11010013",0.105603188263217,38.069996
"1242","11010014",0.0235765377660747,9.88315
"1243","11020001",0.0361499874946445,1.907154
"1244","11020002",0.0212615949701424,1.716846
"1245","11020003",0.023738643339873,1.651489
"1246","11020004",0.0163021510203695,1.628329
"1247","11020005",0.021792868145278,9.124666
"1248","11020006",0.0348941658054932,1.672644
"1249","11020007",0.0133654786901586,1.736195
"1250","11020008",0.0187429389539592,1.852969
"1251","11020009",0.016041257190181,5.215496
"1252","11020010",0.018531426290244,1.5687
"1253","11020011",0.0167366369809494,0.760548
"1254","11020012",0.012734227180838,1.356773
"1255","11020013",0.0094294664152541,4.936865
"1256","11030001",0.00910622246691329,35.888902
"1257","11030002",0.00812423515316187,26.808489
"1258","11030003",0.00931540495188092,84.660134
"1259","11030004",0.0112585245284856,38.296556
"1260","11030005",0.0149616828866213,31.178639
"1261","11030006",0.0139852993241215,28.83265
"1262","11030007",0.0189927114694738,19.801507
"1263","11030008",0.0130717944251058,10.405313
"1264","11030009",0.0267268201234459,40.597248
"1265","11030010",0.0210876429054367,60.355735
"1266","11030011",0.0376812936594942,35.199702
"1267","11030012",0.0185106463897118,49.648073
"1268","11030013",0.0189560241035221,32.590166
"1269","11030014",0.0259856914953679,31.781764
"1270","11030015",0.0236159020514692,41.991091
"1271","11030016",0.0189906194950575,38.583832
"1272","11030017",0.0228507094320265,28.075107
"1273","11030018",0.0247973007681395,14.768343
"1274","11040001",0.0204872538277984,1.956231
"1275","11040002",0.0283279977139395,12.516495
"1276","11040003",0.00491548785819973,26.915662
"1277","11040004",0.00531853590231158,8.428507
"1278","11040005",0.00712626096873718,23.502702
"1279","11040006",0.0163046875306327,39.029953
"1280","11040007",0.01988902909231,57.258579
"1281","11040008",0.0248832094812594,9.993099
"1282","11050001",0.028931696046134,9.61179
"1283","11050002",0.0269767781728934,34.334252
"1284","11050003",0.0371714823732401,11.083959
"1285","11060001",0.0351117800623166,4.700579
"1286","11060002",0.0304655510935156,10.511236
"1287","11060003",0.0308870006761426,19.48275
"1288","11060004",0.0285450217053193,23.597604
"1289","11060005",0.0222749940990137,27.619533
"1290","11060006",0.036635089793665,12.47281
"1291","11070101",0.0252439211148056,17.133511
"1292","11070102",0.0230248049704992,9.507179
"1293","11070103",0.0383579378227141,28.153431
"1294","11070104",0.0206779115619755,12.757816
"1295","11070105",0.0632646216290392,24.155464
"1296","11070106",0.0433142801026037,8.806911
"1297","11070107",0.0279653274670737,6.051139
"1298","11070201",0.0250193064269815,13.690667
"1299","11070202",0.0175415760167765,34.149146
"1300","11070203",0.0215796952527519,5.908787
"1301","11070204",0.0253462021473993,26.896095
"1302","11070205",0.0318211470812018,44.386144
"1303","11070206",0.0592624499739831,47.973966
"1304","11070207",0.0340551945516968,41.968426
"1305","11070208",0.0292798107608289,31.968314
"1306","11070209",0.0283161985918749,31.824768
"1307","11080001",0.0374188538493824,1.890165
"1308","11080002",0.0320833115064429,8.253336
"1309","11080003",0.0214988192886007,1.929699
"1310","11080004",0.0305445017460461,1.925978
"1311","11080005",0.00890431112705581,1.913086
"1312","11080006",0.0132087723100568,2.071049
"1313","11080007",0.0135219620211676,1.983531
"1314","11080008",0.0136512937724266,2.249006
"1315","11090101",0.0155552529194121,2.991219
"1316","11090102",0.0134438901895091,20.700901
"1317","11090103",0.00920761312258326,47.497737
"1318","11090104",0.0104788320230811,40.712907
"1319","11090105",0.0205259004741101,8.35498
"1320","11090106",0.0537967907762648,4.685422
"1321","11090201",0.0357083258288772,18.080315
"1322","11090202",0.0547430811154275,18.428556
"1323","11090203",0.0416689231547458,5.569746
"1324","11090204",0.0433288876059648,9.843144
"1325","11100101",0.0156128993927657,16.24934
"1326","11100102",0.0254108537203303,44.297547
"1327","11100103",0.00842133010722435,38.422762
"1328","11100104",0.0135766005924459,74.892669
"1329","11100201",0.0248332588325537,14.905102
"1330","11100202",0.0161926751503089,14.648401
"1331","11100203",0.0222689022769534,8.319953
"1332","11100301",0.0210918678094821,22.689592
"1333","11100302",0.0445109817940857,10.841113
"1334","11100303",0.0526162788647841,17.950394
"1335","11110101",0.0565199509512164,19.760575
