,SUBW_NAME,ele5pct,Travel_Tim,SLOPE_,SLOPE_0,SLOPE_A,SLOPE_B,SLOPE_C,SLOPE_D,SLOPE_E,FRMLNDCLS_,FRMLNDCLS_All areas are prime farmland,FRMLNDCLS_Farmland of statewide importance,FRMLNDCLS_Farmland of unique importance,FRMLNDCLS_Not prime farmland,HYDROLGRP_,HYDROLGRP_A,HYDROLGRP_A/D,HYDROLGRP_B,HYDROLGRP_B/D,HYDROLGRP_C,HYDROLGRP_C/D,HYDROLGRP_D,HYDRCRATNG_,HYDRCRATNG_No,HYDRCRATNG_Unranked,HYDRCRATNG_Yes,DRAINCLASS_,DRAINCLASS_Excessively drained,DRAINCLASS_Moderately well drained,DRAINCLASS_Poorly drained,DRAINCLASS_Somewhat excessively drained,DRAINCLASS_Somewhat poorly drained,DRAINCLASS_Subaqueous,DRAINCLASS_Very poorly drained,DRAINCLASS_Well drained,DEP2WATTBL_0.0,DEP2WATTBL_5.0,DEP2WATTBL_8.0,DEP2WATTBL_10.0,DEP2WATTBL_15.0,DEP2WATTBL_23.0,DEP2WATTBL_29.0,DEP2WATTBL_30.0,DEP2WATTBL_38.0,DEP2WATTBL_45.0,DEP2WATTBL_46.0,DEP2WATTBL_48.0,DEP2WATTBL_51.0,DEP2WATTBL_54.0,DEP2WATTBL_60.0,DEP2WATTBL_61.0,DEP2WATTBL_64.0,DEP2WATTBL_66.0,DEP2WATTBL_68.0,DEP2WATTBL_69.0,DEP2WATTBL_73.0,DEP2WATTBL_76.0,DEP2WATTBL_77.0,DEP2WATTBL_82.0,CLAY_0.0,CLAY_0.1,CLAY_0.2,CLAY_0.5,CLAY_1.0,CLAY_1.3,CLAY_1.5,CLAY_2.0,CLAY_2.5,CLAY_3.0,CLAY_3.3000000000000003,CLAY_4.0,CLAY_4.5,CLAY_4.6000000000000005,CLAY_4.7,CLAY_5.0,CLAY_5.4,CLAY_6.0,CLAY_6.5,CLAY_7.0,CLAY_7.2,CLAY_7.3,CLAY_7.5,CLAY_8.0,CLAY_9.0,CLAY_9.200000000000001,CLAY_9.5,CLAY_10.0,CLAY_10.6,CLAY_11.5,CLAY_13.0,CLAY_15.0,CLAY_19.0,CLAY_20.2,CLAY_25.0,CLAY_27.0,CLAY_27.5,CLAY_30.0,OM_0.0,OM_0.05,OM_0.08,OM_0.1,OM_0.25,OM_0.3,OM_0.4,OM_0.7000000000000001,OM_0.75,OM_1.0,OM_1.5,OM_1.74,OM_2.0,OM_2.2,OM_2.3000000000000003,OM_2.5,OM_3.0,OM_3.35,OM_3.4,OM_3.5,OM_3.8000000000000003,OM_3.92,OM_4.0,OM_4.12,OM_4.13,OM_4.5,OM_4.97,OM_5.0,OM_5.09,OM_5.5,OM_5.75,OM_6.0,OM_6.4,OM_6.5,OM_6.7,OM_6.9,OM_7.0,OM_7.01,OM_7.75,OM_8.0,OM_8.3,OM_8.34,OM_9.5,OM_10.0,OM_11.0,OM_12.0,OM_14.0,OM_25.0,NLEACHING_,NLEACHING_High,NLEACHING_Low,NLEACHING_Moderate,NLEACHING_Not rated,COVERNAME_,COVERNAME_Bare Land,COVERNAME_Cultivated,COVERNAME_Deciduous Forest,COVERNAME_Developed Open Space,COVERNAME_Estaurine Aquatic bed,COVERNAME_Estuarine Emergent Wetland,COVERNAME_Estuarine Forested Wetland,COVERNAME_Estuarine Scrub/Shrub Wetland,COVERNAME_Evergreen Forest,COVERNAME_Grassland,COVERNAME_Impervious,COVERNAME_Palustrine Aquatic Bed,COVERNAME_Palustrine Emergent Wetland,COVERNAME_Palustrine Forested Wetland,COVERNAME_Palustrine Scrub/Shrub Wetland,COVERNAME_Pasture/Hay,COVERNAME_Scrub/Shrub,COVERNAME_Unconsolidated Shore,COVERNAME_Water,USEGENNAME_,USEGENNAME_Agriculture,USEGENNAME_Commercial,USEGENNAME_Forest,USEGENNAME_Industrial,"USEGENNAME_Mixed use, other","USEGENNAME_Mixed use, primarily commercial","USEGENNAME_Mixed use, primarily residential",USEGENNAME_Open land,USEGENNAME_Recreation,USEGENNAME_Residential - multi-family,USEGENNAME_Residential - other,USEGENNAME_Residential - single family,USEGENNAME_Right-of-way,USEGENNAME_Tax exempt,USEGENNAME_Unknown,USEGENNAME_Water,CRANBERRY_0,CRANBERRY_1,ACTIVE_0,ACTIVE_1
904,MillCreekSandwich,GT5%,LT10,0.0,133765.99120719056,129034.97250146716,865190.9680645888,573770.2958159233,151895.81772194,0.0,0.0,411207.62701673567,810231.7133905953,1376.4918194586926,630842.2130843202,0.0,815395.6128988607,46744.246174147454,823732.5705883978,34019.62444251341,0.0,0.0,0.0,0.0,1639128.1834872584,133765.99120719056,80763.87061666086,0.0,532620.3424134273,48271.101884806296,0.0,47870.76398072552,0.0,0.0,80763.87061666086,1010365.9752082994,80763.87061666086,0.0,0.0,0.0,31.937269832457208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755602.4320342521,0.0,48271.101884806296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13180.310125706092,31.937269832457208,0.0,0.0,0.0,0.0,0.0,49647.59370426499,301564.90395340143,151895.81772194,0.0,252612.7152322814,620151.2994073951,0.0,0.0,0.0,47870.76398072552,0.0,0.0,0.0,0.0,0.0,203581.2711810026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13180.310125706092,31.937269832457208,0.0,0.0,0.0,0.0,0.0,1376.4918194586926,301564.90395340143,0.0,0.0,65979.31061237975,0.0,48271.101884806296,151895.81772194,0.0,0.0,806784.7040272967,0.0,0.0,203581.2711810026,47870.76398072552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639128.1834872584,34019.62444251341,46744.246174147454,133765.99120719056,0.0,15722.336160749388,0.0,383543.3605403148,388906.0225978598,0.0,60952.82161005414,0.0,0.0,517491.50472755433,17146.098959112598,395183.128453781,1181.804285739433,35922.35539290632,11447.255735699462,4086.02574673043,0.0,20937.18213670929,0.0,1138.1563348489003,0.0,0.0,105503.96815370784,0.0,0.0,29718.456845685,3981.399323020593,18380.7840116494,268045.8487360383,0.0,68771.96650264105,0.0,716742.2983195473,242338.58731360995,384373.5442690659,15748.40442926038,52.79477783408979,1853658.0560751923,0.0,1853658.0560751923,0.0
905,MillCreekSandwich,LE5%,LT10,0.0,37044.73581421413,374726.09336498193,1550.3765108480256,3637.441267776386,0.0,0.0,0.0,70.24391087309546,6969.630210569693,0.0,409918.77283637767,0.0,8399.522981171747,368045.50008591387,1174.0181594602618,2294.869917060452,0.0,0.0,0.0,0.0,9573.541140632007,1122.4587785798858,370340.3700029743,0.0,4013.79961916415,4385.723362007597,0.0,0.0,0.0,0.0,370340.3700029743,1174.0181594602618,370340.3700029743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0181594602618,0.0,4385.723362007597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.66701918922,0.0,0.0,0.0,0.0,0.0,0.0,4385.723362007597,1480.13259997493,0.0,0.0,0.0,1174.0181594602618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.66701918922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.13259997493,0.0,0.0,0.0,0.0,4385.723362007597,0.0,0.0,0.0,1174.0181594602618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9573.541140632007,2294.869917060452,368045.50008591387,37044.73581421413,0.0,1315.233296029574,0.0,849.6804012970366,797.6254197057386,0.0,285743.94015948864,0.0,0.0,342.07442789720403,635.5590759286339,356.93389198362485,8.60775907806794,37677.429810625545,1122.0258134231583,28.99580069106993,0.0,711.2872854654603,29982.83259952377,57386.4194294893,0.0,0.0,6473.952357959352,0.0,0.0,0.0,0.0,0.0,349420.922339196,0.0,878.4593619343224,0.0,14037.5553820882,2290.175231735949,4051.109255859294,39802.13734876912,4.333893084556063,416958.6480537865,0.0,416958.6480537865,0.0
906,MillCreekYarmouth,GT5%,LT10,0.0,29918.07018828964,536952.4062148544,790501.9609941379,8622.65126024031,0.0,0.0,0.0,0.0,0.0,14660.035512742375,1351335.05314478,0.0,1224602.1696381168,59363.85148077895,0.0,52110.99735033691,0.0,0.0,0.0,0.0,1224602.1696381168,27707.438148345984,111474.84883111586,0.0,1224602.1696381168,0.0,0.0,0.0,0.0,0.0,111474.84883111586,0.0,111474.84883111586,0.0,0.0,0.0,6059.629858583806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6059.629858583806,0.0,0.0,1224602.1696381168,0.0,0.0,14660.035512742375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6059.629858583806,0.0,0.0,0.0,0.0,0.0,14660.035512742375,0.0,0.0,0.0,1224602.1696381168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224602.1696381168,52110.99735033691,59363.85148077895,29918.07018828964,0.0,9528.571092524264,5.964348308899982,350564.4778149229,218664.9197028266,0.0,54402.10087560929,0.0,0.0,121195.24254432028,13662.615817817676,469887.3804534125,158.9007341731596,2397.7534526920526,109805.55900025125,2709.1287948752984,0.0,9086.804604837043,1503.6835226574087,2421.9889590102084,0.0,51.3530655504282,232956.10247826352,0.0,0.0,0.0,0.0,0.0,27352.00106170576,0.0,140037.96869941684,0.0,354949.17569897714,143161.46623846452,53374.61010343939,413656.1424515941,456.2719208271951,1365995.0827190888,0.0,1365995.0827190888,0.0
907,MillCreekYarmouth,LE5%,LT10,0.0,203349.84537230083,61692.43588780391,26213.18038457897,1.2977881218003655,0.0,0.0,0.0,0.0,0.0,0.8826570604765066,291255.876775745,0.0,26585.19032318605,61320.825034893314,0.0,0.8987024253166995,0.0,0.0,0.0,0.0,26585.19032318605,5302.96149626962,61321.72373731864,0.0,26585.19032318605,0.0,0.0,0.0,0.0,0.0,61321.72373731864,0.0,61321.72373731864,0.0,0.0,0.0,5295.423946698445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.423946698445,0.0,0.0,26585.19032318605,0.0,0.0,0.8826570604765066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.423946698445,0.0,0.0,0.0,0.0,0.0,0.8826570604765066,0.0,0.0,0.0,26585.19032318605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26585.19032318605,0.8987024253166995,61320.825034893314,203349.84537230083,0.0,1553.5966932575122,0.0,1252.4687763938214,1069.7323329626274,0.0,46051.30651168147,0.0,0.0,0.0,317.962637521819,488.06895197428594,45.1768579140661,1.5170074049881597,1474.407792754216,257.8359029550634,0.0,117.7537721911952,15598.212343488149,223028.70515260275,0.0,0.0,8355.852758070554,0.0,0.0,0.0,0.0,0.0,3004.278438313602,0.0,1228.8953293577729,0.0,19114.43563422924,1347.9325466605849,0.0,258172.1035425085,33.246483961710624,291256.75807006087,0.0,291256.75807006087,0.0
908,MillPond,GT5%,LT10,0.0,977560.8312808672,3572832.3151026075,6647645.599598219,4901772.199580307,0.0,1457204.979942474,0.0,114506.47655537089,1032650.9042562784,1572050.2936034724,14837808.251089351,0.0,13981336.48814872,462774.3268055283,187111.4329862308,1755619.79114597,0.0,0.0,192613.05513715732,0.0,14359159.892933477,0.0,2220295.201290134,0.0,13526799.029782772,530742.9536091001,232563.1041817827,114506.47655537089,0.0,0.0,1987732.097108351,187111.4329862308,2220295.201290134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190711.97179852196,0.0,0.0,0.0,340030.9818105781,0.0,0.0,0.0,0.0,35151.02774205594,0.0,0.0,285858.73102401494,0.0,0.0,0.0,9513449.02101937,191108.70502600464,825445.6279319554,1934623.3510898915,0.0,197764.8461383312,0.0,2935874.508690777,0.0,0.0,0.0,0.0,114506.47655537089,0.0,0.0,1504.350111152714,0.0,0.0,0.0,202102.9163365073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22207.20720666581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516925.0287370395,825445.6279319554,39950.04904462533,203607.26644766,11810968.633266786,0.0,340030.9818105781,197764.8461383312,0.0,0.0,0.0,55012.97770933662,0.0,190895.704270053,345687.09833922423,461439.3006618469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191108.70502600464,0.0,0.0,0.0,0.0,1195.107333267997,0.0,0.0,0.0,14359159.892933477,1933241.3629328508,287053.8383572829,977560.8312808672,0.0,686397.2212593174,1224526.407456358,2452274.390902308,641345.4201366154,0.0,0.0,0.0,0.0,7799209.671352054,1170676.102071151,914326.4068955017,168497.52381855645,186272.22833961068,320489.36103059066,135059.69700105465,0.0,816455.2854341061,0.0,1041486.2601414756,0.0,2665769.496908488,966368.6757941736,0.0,0.0,198190.53374290504,0.0,1827.6067209299035,2380545.8693042663,0.0,33101.80710126188,0.0,5010804.66278572,706558.5736694149,1687763.6684303654,3250121.1506190407,655963.9307621327,16183192.284028798,1373823.6087800292,16183192.284028798,1373823.6087800292
909,MillPond,LE5%,LT10,0.0,586744.0165145956,788951.0849735959,150818.3179840493,56937.32823203018,0.0,65.55491696677281,0.0,0.0,240582.37809139944,364652.6301610876,978281.2943687506,0.0,346995.1350349109,125003.72847262748,10180.98618524071,351624.11815904593,0.0,0.0,162968.31825481713,0.0,378558.60134407406,0.0,618213.6847625681,0.0,194389.11964324332,173988.49551559004,183263.36139107347,0.0,0.0,0.0,434950.32337149465,10180.98618524071,618213.6847625681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21382.480123922483,0.0,0.0,0.0,152606.01539166755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83509.05160163081,0.0,0.0,0.0,137381.66451053973,159370.64630366993,13078.69109873839,445293.49276211305,0.0,6327.34733964907,0.0,79096.09356531281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.6719511472247,0.0,0.0,0.0,11105.41052579646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313145.5331538122,13078.69109873839,20295.04313625631,14703.082476943684,87006.718505124,0.0,152606.01539166755,6327.34733964907,0.0,0.0,0.0,11543.898810988712,0.0,51670.10965438579,0.0,87976.3626997319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159370.64630366993,0.0,0.0,0.0,0.0,21036.621087629934,0.0,0.0,0.0,378558.60134407406,513668.01207330736,104545.67268926075,586744.0165145956,0.0,7949.448075058914,307099.31378401973,99309.86877047224,23918.612800246778,0.0,0.0,0.0,0.0,164846.01685478393,54040.336091482764,21218.33688493889,72917.2072866378,32958.65016259202,267814.5120844415,31626.485657133093,0.0,5004.634336572568,0.0,494812.8813522949,0.0,776989.6441013643,312699.6005789015,0.0,0.0,11.74800393846145,0.0,3500.595987529961,193278.8555314735,0.0,1751.5503408091072,0.0,82975.3199611587,41596.2481534095,31357.460440994004,80702.12112321994,58653.159917876175,1270370.0719564562,313146.23990176234,1270370.0719564562,313146.23990176234
910,MillPondBarnstable,GT5%,LT10,0.0,109.53504778102216,32819.8701788666,131804.129987373,754125.5479910113,351620.1892589315,0.0,0.0,344.7790587445346,78849.98446410586,30287.28885228355,1160997.2200888293,0.0,1237205.0881785713,0.0,344.7790587445346,32819.8701788666,0.0,0.0,0.0,0.0,1237549.8672373155,109.53504778102216,32819.8701788666,0.0,429231.17544283706,0.0,0.0,0.0,0.0,0.0,32819.8701788666,808318.6917944787,32819.8701788666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618135.5369860705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25940.19335296037,0.0,0.0,30287.28885228355,0.0,350681.6156253541,0.0,860583.2792002568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.7790587445346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30287.28885228355,0.0,0.0,0.0,78549.55981748296,0.0,0.0,350681.6156253541,0.0,0.0,807973.9127357341,0.0,0.0,344.7790587445346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237549.8672373155,32819.8701788666,0.0,109.53504778102216,0.0,1253.9129611015994,0.0,544552.1718480267,99593.6220639414,0.0,0.0,0.0,0.0,459209.5394453987,44746.640719793526,72458.73192189756,0.0,7572.504961749509,28535.741681312906,762.3476359901299,10820.729779657764,973.2908656275272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649905.2968351793,0.0,77246.72292629855,0.0,405437.4355763725,137783.67796459794,0.0,0.0,106.10058204898648,1270479.2577105267,0.0,1270479.2577105267,0.0
911,MillPondBarnstable,LE5%,LT10,0.0,55131.86903874026,30659.06563713277,968.6158258111562,2925.391176373427,7352.098975135847,0.0,0.0,0.0,0.0,1323.3481988007231,95713.69245439276,0.0,11246.10597732043,0.0,0.0,30659.06563713277,0.0,0.0,0.0,0.0,11246.10597732043,55131.86903874026,30659.06563713277,0.0,9334.081172302562,0.0,0.0,0.0,0.0,0.0,30659.06563713277,1912.0248050178684,30659.06563713277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.147205168041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7262.342946341232,0.0,0.0,1323.3481988007231,0.0,1103.1224001501728,0.0,2880.6406308290248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.3481988007231,0.0,0.0,0.0,8230.958772152388,0.0,0.0,1103.1224001501728,0.0,0.0,1912.0248050178684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11246.10597732043,30659.06563713277,0.0,55131.86903874026,0.0,0.0,0.0,6139.992780207452,258.21015035906413,0.0,0.0,0.0,0.0,260.6224720859694,0.0,42.95395403360887,33201.17155610522,449.5854154471791,20180.98701385589,7776.871283494068,0.0,0.0,0.0,28726.64658817866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2579.8720678822647,0.0,0.0,0.0,20712.932448330037,90.81016989524478,0.0,0.0,73653.42652765957,97037.04117728128,0.0,97037.04117728128,0.0
912,MillPondChatham,GT5%,GT10,0.0,44988.84156263854,11422.979997211423,279269.31196896627,37328.53693046983,28993.546497129755,0.0,0.0,209512.49984478825,775.3258832546092,0.0,191715.391228373,0.0,239263.14714164735,3313.9378108332694,105649.95354254267,8109.042186378156,0.0,678.2947123757724,0.0,0.0,345591.39539656584,44988.84156263854,11422.979997211423,0.0,135400.60083940186,0.0,0.0,103862.54630224552,0.0,0.0,11422.979997211423,106328.24825491846,11422.979997211423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.2947123757724,0.0,0.0,0.0,105649.95354254267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135303.569668523,0.0,0.0,0.0,97.03117087883676,678.2947123757724,0.0,0.0,105649.95354254267,0.0,0.0,0.0,103862.54630224552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.03117087883676,0.0,0.0,135303.569668523,0.0,0.0,0.0,0.0,0.0,105649.95354254267,0.0,0.0,0.0,103862.54630224552,0.0,678.2947123757724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345591.39539656584,8109.042186378156,3313.9378108332694,44988.84156263854,0.0,1440.22908288714,0.0,84689.55750762836,121220.7570847942,0.0,2403.488545883934,0.0,0.0,22054.18688530262,620.269166652477,144057.31653043372,0.0,5512.330113459935,6167.139542499424,8921.248474413629,243.8144478559627,4465.155877608131,0.0,207.7417524546562,0.0,0.0,24015.088204313164,0.0,516.7308036581472,0.0,0.0,3665.7491704340814,29354.720630115185,0.0,29693.84351532376,0.0,203256.79864800329,45948.059918988,56317.8156224899,9234.428498548665,0.0,402003.21641335904,0.0,402003.21641335904,0.0
913,MillPondChatham,GT5%,LT10,0.0,678.2077403871833,37452.96751772958,174455.1757495366,155363.5064353193,43284.88556819335,0.0,0.0,119360.42785848847,0.0,0.0,291874.31515267753,0.0,295607.8026967183,19211.22293702429,38709.40835244174,18241.744580705294,38786.35670388921,0.0,0.0,0.0,373103.56775304925,0.0,37452.96751772958,0.0,253743.1398945608,38786.35670388921,0.0,41864.66280215753,0.0,0.0,37452.96751772958,38709.40835244174,34310.91540736026,0.0,3142.052110369317,0.0,0.0,0.0,0.0,0.0,0.0,38786.35670388921,0.0,0.0,0.0,0.0,38709.40835244174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253743.1398945608,0.0,0.0,0.0,0.0,3142.052110369317,0.0,0.0,38709.40835244174,0.0,0.0,0.0,41864.66280215753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38786.35670388921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253743.1398945608,0.0,0.0,38786.35670388921,0.0,0.0,38709.40835244174,0.0,0.0,0.0,41864.66280215753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.052110369317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373103.56775304925,18241.744580705294,19211.22293702429,678.2077403871833,0.0,1778.6450743105356,0.0,101982.81247687674,94025.89462135988,0.0,24898.292586045623,0.0,0.0,32275.01207637963,1021.5501124766938,64643.23957065919,0.0,8271.754606065475,3368.036078508642,30728.036015728256,799.266169744881,46843.112671299685,599.1050428849018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.9044748998917,0.0,19296.381395903925,0.0,84297.86461081714,0.0,168997.13936680637,32092.975494330734,101796.5508552855,193.6644992646976,1901.2764050318372,411234.7424341206,0.0,411234.7424341206,0.0
914,MillPondChatham,LE5%,GT10,0.0,0.0,755.6735315216944,0.0,1.2978757656466724,0.0,0.0,0.0,0.0,0.0,0.0,756.9714072873411,0.0,1.2978757656466724,755.6735315216944,0.0,0.0,0.0,0.0,0.0,0.0,1.2978757656466724,0.0,755.6735315216944,0.0,1.2978757656466724,0.0,0.0,0.0,0.0,0.0,755.6735315216944,0.0,755.6735315216944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2978757656466724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2978757656466724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2978757656466724,0.0,755.6735315216944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0126243065253,0.0,0.0,0.0,0.0,0.0,0.0,2.9587194893833253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.9713437959085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.9714072873411,0.0,756.9714072873411,0.0
