SUBW_NAME,ele5pct,Travel_Tim,COVERNAME_,COVERNAME_Bare Land,COVERNAME_Cultivated,COVERNAME_Deciduous Forest,COVERNAME_Developed Open Space,COVERNAME_Estaurine Aquatic bed,COVERNAME_Estuarine Emergent Wetland,COVERNAME_Estuarine Forested Wetland,COVERNAME_Estuarine Scrub/Shrub Wetland,COVERNAME_Evergreen Forest,COVERNAME_Grassland,COVERNAME_Impervious,COVERNAME_Palustrine Aquatic Bed,COVERNAME_Palustrine Emergent Wetland,COVERNAME_Palustrine Forested Wetland,COVERNAME_Palustrine Scrub/Shrub Wetland,COVERNAME_Pasture/Hay,COVERNAME_Scrub/Shrub,COVERNAME_Unconsolidated Shore,COVERNAME_Water,USEGENNAME_,USEGENNAME_Agriculture,USEGENNAME_Commercial,USEGENNAME_Forest,USEGENNAME_Industrial,"USEGENNAME_Mixed use, other","USEGENNAME_Mixed use, primarily commercial","USEGENNAME_Mixed use, primarily residential",USEGENNAME_Open land,USEGENNAME_Recreation,USEGENNAME_Residential - multi-family,USEGENNAME_Residential - other,USEGENNAME_Residential - single family,USEGENNAME_Right-of-way,USEGENNAME_Tax exempt,USEGENNAME_Unknown,USEGENNAME_Water
NewBedfordReservoir,GT5%,LT10,0.0,113055.8017297134,1047319.6051707558,2709061.237002384,1859829.911231202,0.0,0.0,0.0,0.0,6144683.324890829,965834.1546249669,1070398.3679599126,76486.89091455704,55875.49718480451,2695599.799927999,152775.34759527165,191626.70992627818,194068.40828815344,0.0,146729.27081401978,0.0,2523889.3706360003,509416.911823155,638448.1392342771,177091.37314060953,119477.86654541691,0.0,1048726.8715659776,3802439.941017411,0.0,457176.0754740982,742582.9762390765,6480443.507308837,606862.9852626151,155957.53835231054,104957.11713490171,55873.65352615983
NewBedfordReservoir,LE5%,LT10,0.0,8.975128931400667,70489.08696487523,48449.588374154075,5363.09757588309,0.0,386.67848063357457,0.0,0.0,87429.98977784699,11020.6633245886,2328.1762725589265,483506.18193043297,51393.52135794548,407023.3285286964,271772.08739519306,0.0,3573.512966943687,0.0,359855.9371562613,0.0,80555.22963854365,255.9209346815031,29306.37987101332,9.96992426540348,13356.523816106861,0.0,191942.59998984516,323569.5367298049,0.0,18747.165152372934,342.17827904411297,94628.0241176479,2765.3419585104834,0.0,310283.4432477168,736838.5115753919
NewGrassyPond,GT5%,GT10,0.0,0.0,0.0,2786.816271793993,560.1098184418875,0.0,0.0,0.0,0.0,60984.65370769644,8974.385463933142,2050.835382917222,0.0,0.0,0.0,0.0,0.0,504.0099562387991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75860.81060102148,0.0,0.0,0.0,0.0
NewGrassyPond,GT5%,LT10,0.0,1364.1686261607085,0.0,30580.666351529006,2502.320489778406,0.0,0.0,0.0,0.0,261298.66961708653,47307.98309261277,6531.846776173609,47.29783100209167,0.0,0.0,0.0,0.0,15279.352567249276,0.0,6.961260314208535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364919.2666119066,0.0,0.0,0.0,0.0
NewGrassyPond,LE5%,LT10,0.0,0.0,0.0,1085.0618044698879,0.0,0.0,1055.394220769672,0.0,0.0,791.429018821424,552.3115682291652,0.0,3252.392794995547,0.0,0.0,0.0,0.0,451.5116746962875,0.0,21032.37845033953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28220.47953232151,0.0,0.0,0.0,0.0
NewLongPond,GT5%,GT10,0.0,80.84471065044467,0.0,270473.3549045909,13595.919401251871,0.0,0.0,0.0,0.0,329203.7430261799,96593.44170806972,18606.627250840673,0.0,0.0,0.0,0.0,0.0,68311.91040911169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796865.8414106952,0.0,0.0,0.0,0.0
NewLongPond,GT5%,LT10,0.0,106.83255364869278,0.0,261604.9186669941,2620.936504338955,0.0,0.0,0.0,0.0,295454.6797858469,153784.78468587715,22568.359602837816,362.68749642341123,130.95774693602266,1135.6579140743224,2005.72878223065,0.0,45720.721868670546,0.0,870.6696476980001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786366.9352555766,0.0,0.0,0.0,0.0
NewLongPond,LE5%,LT10,0.0,277.91803549241644,0.0,3880.38339167475,0.0,0.0,0.0,0.0,0.0,1849.5027790096324,118.42526762104998,330.47956896984834,1196.142036489353,0.0,1.027665293841345,0.0,0.0,20.71574087665993,0.0,90400.97478466813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98075.56927009569,0.0,0.0,0.0,0.0
NewtyPond,GT5%,LT10,0.0,58.462736247209115,0.0,3667.841148544354,4956.3120425547295,0.0,0.0,0.0,0.0,2607.0738387421234,0.0,4589.260877282983,0.0,474.5833027921879,389.7360820531962,5392.287831287286,0.0,761.5136912620734,0.0,687.0173914734715,0.0,0.0,0.26612782771109583,0.0,0.0,0.0,0.0,0.0,0.1466059534336328,0.0,732.0531240037095,0.0,16175.875453823839,3626.7748335372576,0.028967354066432048,0.0,3048.9438297395973
NewtyPond,LE5%,LT10,0.0,0.0,0.0,206.3039728823536,58.80241624593237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.092975969066,285.23006668240237,1372.8775611227184,0.0,0.0,0.0,18240.858103808172,0.0,0.0,0.5106141052725568,0.0,0.0,0.0,0.0,0.0,0.017743219941311256,0.0,0.1684011956253279,0.0,3.4545992546188176,2.4373914787276094,0.013741348812801396,0.0,22609.562606107647
NonquittBrook,GT5%,LT10,0.0,260.4455275665638,0.0,227368.74479562874,136690.6788276628,0.0,0.0,0.0,0.0,23084.14054125016,3726.838107724248,117223.95722229518,0.0,165.71566624609156,61163.093319441046,0.0,107749.85023380932,9159.216785941431,0.0,296.4376732261135,0.0,105002.972022179,6653.573154113258,0.0,0.0,0.0,0.0,0.0,112785.00469230032,0.0,6611.28154244608,27160.948488074384,349813.85758614045,72297.59447557233,6563.886739965828,0.0,0.0
NonquittBrook,LE5%,LT10,0.0,0.0,0.0,25411.773587449945,0.0,0.0,0.0,0.0,0.0,3450.1293072644985,0.0,0.0,0.0,0.0,14346.251627044609,0.0,14971.806708778673,697.8424086483665,0.0,0.0,0.0,58389.41489588732,0.0,0.0,0.0,0.0,0.0,0.0,488.3887432987727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NorthBay,GT5%,GT10,0.0,2949.00985774117,37412.20439786347,260290.2332423772,173095.78477033845,0.0,0.0,0.0,0.0,206710.65057548883,27931.20684160407,171077.89790103256,0.0,0.0,26944.378085392673,890.3303885368188,0.0,3236.889472324987,0.0,15502.482924468512,0.0,54489.42413397082,11005.876558701148,0.0,0.0,0.0,0.0,0.0,115781.17899059948,1458.7409200978323,33136.26684940371,0.0,518776.8295945492,86544.48636548179,86638.9526913974,0.0,18209.31235296739
NorthBay,GT5%,LT10,0.0018317792182166873,26461.452615970375,0.0,591684.8855023994,512125.2260630281,0.0,79974.13521555727,0.0,0.0,698633.0332866022,59723.66876840325,462638.4453940772,220.84295604681273,16179.826869075428,200601.49405842216,8457.171635870109,0.0,4028.1129720584076,1329.4988984034735,2648.7796277608045,0.0018317792182166873,0.0,231203.48930687527,0.0,0.0,0.0,0.0,0.0,168222.79235298475,0.0,269287.39031971875,1422.2792494432201,1633595.9286667898,210773.15285550916,147609.035197652,2517.870214840842,74.63569986131169
NorthBay,LE5%,GT10,0.0,0.0,0.0,0.0,5.5664595618457735,0.0,0.0,0.0,0.0,0.4740147710716356,0.0,3.589375140552295,0.0,0.0,1.978013068792179,0.0,0.0,0.0,0.0,1.0101947039903683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5310590427928623,0.0,0.0,0.0,1.0114761576137743,0.920681088696692,8.187667379433474,0.0,0.9671735777154474
NorthBay,LE5%,LT10,0.0,6444.25829917209,0.0,1649.1207580190257,1186.1775223053655,0.0,105419.06986485797,0.0,0.0,108.99715785664391,2089.6924074398144,11545.74481853843,1485.8405028391744,96.1252322808332,1085.4451421348676,12.529650823944811,0.0,65.15006552599867,65981.12700922166,1151184.8862407028,0.0,0.0,7492.529373756644,0.0,0.0,0.0,0.0,0.0,22838.82801266685,0.0,20706.30326778859,0.0,80893.45795238239,97.87232588758053,5.834111954923862,1214159.114474212,2160.2251530695303
NorthHeadLongPond,GT5%,LT10,0.0,127.0431717157818,0.0,20111.358491812483,29056.545519653624,0.0,11389.105314628021,0.0,0.0,9571.659932337561,356878.4027572893,14682.926633527992,0.0,25525.77662216143,658.6719773380908,303817.3835681486,0.0,273670.89913531323,0.0,134.6465110319166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356536.8177853666,0.0,608679.011884359,0.0,47231.05476905737,19864.65504097734,9922.044733016919,0.0,3390.8354221808563
NorthHeadLongPond,LE5%,LT10,0.0,0.0,0.0,0.0,0.0,0.0,8803.15532535691,0.0,0.0,0.0,0.0,0.0,0.0,17248.337943352446,0.0,3795.316359286745,0.0,294.6068589198092,0.0,190034.05805295278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.4416777898463,0.0,4384.950081633587,0.0,1179.6648746453084,0.0,0.0,0.0,213895.41790579996
NorthHillPond,GT5%,LT10,0.0,652.4443882228877,12104.54050665831,177863.78602764037,76041.95113166104,0.0,0.0,0.0,0.0,553478.0881282071,6885.555868183995,24519.3160356658,15685.858370360585,0.0,177986.19616467608,783.9462241762265,0.0,1824.1843366141,0.0,769.3134447683467,0.0,0.0,0.0,0.0,2.224887529365295,0.0,0.0,0.0,745707.2481644672,0.0,1328.691051793776,0.0,194239.30712519755,22036.704845620472,85281.00455222667,0.0,0.0
NorthHillPond,LE5%,LT10,0.0,0.0,10046.179569208836,12111.315618125585,573.266188726276,0.0,675.2915797621815,0.0,0.0,16060.171418914526,4136.096992562196,0.0,185275.03004168472,0.0,56483.252879041174,1075.8539998605036,0.0,1.3190415225563648,0.0,203505.03726146463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463265.0569621878,0.0,0.0,0.0,0.0,0.0,26677.757628685355,0.0,0.0
NorthPond,GT5%,LT10,0.0,26.737419058335465,0.0,164110.489520075,37223.56287762126,0.0,0.0,0.0,0.0,126021.18724338707,9838.519812512173,51974.435629369684,34567.121782643146,3475.2261869990043,118319.38230056623,9385.690451288203,0.0,0.0,0.0,14896.534636961325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259823.11374512638,0.0,0.0,0.0,267691.53731805435,42324.236797300706,0.0,0.0,0.0
NorthPond,LE5%,LT10,0.0,0.0,0.0,1594.783049114389,0.0,0.0,0.0,0.0,0.0,5243.037981537072,0.0,0.0,3.7951780351678037,2004.5405120132723,15845.015853456272,22762.389664296938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47314.953995952375,0.0,0.0,0.0,130.12909173921386,8.479150761523055,0.0,0.0,0.0
NyePond,GT5%,GT10,0.0,0.0,0.0,158945.0946533005,21798.24407190111,0.0,0.0,0.0,0.0,70511.37332714241,22889.871614712876,8743.457008708208,852.0398842786487,0.0,0.0,0.0,0.0,1134.79701631224,0.0,898.5051149811634,0.0,0.0,704.1390643649786,0.0,0.0,0.0,0.0,0.0,167511.3682218045,0.0,0.0,0.0,38307.37995101225,8164.418764304217,71010.02990528218,76.0467845690503,0.0
NyePond,GT5%,LT10,0.0,0.0,0.0,372469.3265207877,43930.43266484709,0.0,0.0,0.0,0.0,194754.50200621967,0.0,23525.164330035524,0.0,0.0,5634.482446987945,4053.639315577354,0.0,488.2803216617361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450317.4590291513,0.0,3435.7675490011366,0.0,58313.97839395053,46317.17620828595,86471.09717326134,0.0,0.3492524667919649
NyePond,LE5%,GT10,0.0,0.0,0.0,0.13717865352205327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05584095253413364,0.11374115975128875,0.0,0.0,0.0,0.0,0.0,0.0,10.380720814279567,0.0,0.0,1.5135121194642354,0.0,0.0,0.0,0.0,0.0,9.036790807100752,0.0,0.0,0.0,0.0,0.0,0.13717865352205327,0.0,0.0
NyePond,LE5%,LT10,0.0,0.0,0.0,11470.966499798167,2152.337075770768,0.0,0.0,0.0,0.0,3416.6757769577334,763.9865928180099,63.322139776978084,242.0151331326428,0.0,10834.509943832807,0.8057124064418153,0.0,0.0,0.0,21696.469653561926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13042.500792940918,0.0,5446.085593972513,0.0,5649.4653877523115,315.517317076116,253.89823121425317,0.0,25933.621205099364
OakBluffsHarborMain,GT5%,LT10,0.0,20816.69387945576,0.0,125155.9096098812,109086.21849480688,0.0,0.0,0.0,0.0,25407.824500992167,7914.8047786373545,271078.7813959215,0.0,0.0,0.0,0.0,0.0,5058.767425431231,83.71507182628079,270.6973913351725,0.0,0.0,54059.1192417941,0.0,854.9996486556335,523.604816676074,0.0,9450.0536322568,89407.3110423189,0.0,68676.92146530373,0.0,198375.13523615588,115734.96195808705,27126.818278807565,664.4872282317922,0.0
OakBluffsHarborMain,LE5%,LT10,0.0,3122.082254515344,0.0,0.0,152.47859971144942,0.0,0.0,0.0,0.0,0.0,37.708401536912035,3205.8222311418135,0.0,0.0,0.0,0.0,0.0,0.0,1851.5504500275915,117875.89950868575,0.0,0.0,671.740723153021,0.0,0.0,0.0,0.0,0.0,4588.41661227594,0.0,312.51991358026487,0.0,218.9866674389634,256.7775084408716,114.55082848345698,120082.54919224634,0.0
OceanHeights,GT5%,LT10,0.0,15699.408582818307,0.0,2597706.6135817044,402528.25740745576,0.0,9313.163445535683,0.0,0.0,1040239.704903983,318631.7979481797,520729.94898712396,74.30842066807044,2577.1694399391154,15033.112817149993,3993.5606336248743,0.0,299241.0086476061,0.0,18.79757342650371,0.0,0.0,8643.731905811283,0.0,0.0,0.0,7238.973212521193,4275.19521680383,2132077.8420003005,113856.76674001483,268529.3168809266,0.0,1102805.1492833686,341619.60584283096,1220431.3685482175,26308.902758420427,0.0
OceanHeights,LE5%,LT10,0.0,8429.818658865754,0.0,69594.73848265938,8193.180650427776,0.0,272925.87605038827,0.0,0.0,5935.040887134066,18647.0574705978,4646.5815110654485,2606.35582340549,10868.83033261314,13504.741102575363,6841.375070660777,0.0,7261.615778946503,921.5208781725651,63587.92307051786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335221.6812646356,56720.54364199328,8180.54501904577,0.0,60936.077505250476,3608.9890607699026,0.0,27131.039181684144,2165.7800946510156
OceanPark,GT5%,LT10,0.0,2475.924558183416,0.0,22393.883194330803,40433.12643363657,0.0,0.0,0.0,0.0,2827.735205501045,0.0,108870.17907905458,0.0,0.0,0.0,0.0,0.0,262.661492592485,0.0,0.0,0.0,0.0,5047.120219691575,0.0,1235.075503606292,0.0,0.0,312.867854615666,26820.06081890659,0.0,7314.035352225762,0.0,78963.35626272277,44621.42439902689,12780.514151162051,169.05540134131064,0.0
OceanPark,LE5%,LT10,0.0,3521.300306854487,0.0,257.527463190206,11733.827261789094,0.0,0.0,0.0,0.0,0.0,0.0,1701.2473664241293,0.0,1887.1628839482796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17144.283851735636,0.0,36.70780155301496,0.0,797.4643056700354,1122.6093232475123,0.0,0.0,0.0
OceanParkOBH,GT5%,LT10,0.0,138.8212991008213,0.0,374.29331128129996,12217.567564805515,0.0,0.0,0.0,0.0,98.03553198444936,0.0,21487.0267477661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.7256702421023,0.0,0.0,0.0,0.0,180.79468100960193,230.08458684168681,0.0,1871.2949778881698,0.0,6570.232231092633,11269.829890965155,10991.782416898835,0.0,0.0
OceanParkOBH,LE5%,LT10,0.0,0.0,0.0,0.0,204.80678569117632,0.0,0.0,0.0,0.0,0.0,0.0,3781.397490111779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9491436691351,0.0,0.0,0.0,0.0,202.86642743154317,0.0,0.0,0.0,0.0,243.54642420861234,1956.565829134011,1072.2764513596537,0.0,0.0
OceanStE,GT5%,LT10,0.0,129.5665129714972,0.0,5687.965695817201,9157.216954077716,0.0,2995.217332827561,0.0,0.0,165.48167584573858,590.9134112466841,11028.92028202524,0.0,0.0,0.0,0.0,0.0,2140.992995198029,0.0,772.0212408199584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.2070341427368,0.0,1277.2070064791121,0.0,12205.035935417878,3734.8716349470187,12454.210202801787,1354.7642870410891,0.0
OceanStE,LE5%,LT10,0.0,186.57236349866267,0.0,26.568672648107217,66.19761635803562,0.0,900.037435557545,0.0,0.0,0.0,184.67242681064585,55.4047517769196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.2085155920795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.2423463591709,0.0,0.0,0.0,14.665997436450162,76.20947431325457,972.082967263014,1567.4609968701059,0.0
OckwayBay,GT5%,GT10,0.0,1797.6945471972842,0.0,183774.36538490577,14725.896027438119,0.0,0.0,0.0,0.0,364395.3494161527,4124.127372202353,19455.6702512293,0.0,9400.707300149288,103852.76718677317,6396.7745118486455,0.0,3528.169697266878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313129.55857664556,0.0,7408.594971330598,0.0,37018.24050489034,17753.197391429105,336141.9302508679,0.0,0.0
OckwayBay,GT5%,LT10,0.0,3583.604838896688,0.0,312256.07408044115,82831.46436294682,0.0,68929.3638970695,0.0,0.0,243213.5469227554,4539.016264956315,143814.6061480483,0.0,569.1555030998995,179200.11132113775,2712.884369499402,0.0,564.0068386174668,394.2786064433337,46.59187764558115,0.0,0.0,25995.474763220554,0.0,0.0,0.0,0.0,0.0,431093.9670830102,0.0,14319.786975141695,0.0,435443.203990598,92626.30200131891,43033.78768552547,142.18253274286377,0.0
OckwayBay,LE5%,GT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798132445379514,0.9313471591578146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7294796045373286,0.0,0.0
OckwayBay,LE5%,LT10,0.0,843.6537644568632,0.0,3173.5287583893974,241.78738796624089,0.0,66696.18438472351,0.0,0.0,93.11166595680923,73.83705571191587,2988.5515084541353,0.0,0.0,1802.4757158407044,0.0,0.0,0.0,35960.45255589118,346292.52567109995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48233.50809501367,0.0,648.3646887380978,0.0,32562.934428416705,677.7522673779432,2132.996603193131,373910.55238575116,0.0
OldHarborCreek,GT5%,GT10,0.0,241781.05294015672,0.0,383327.91756782256,87926.67540254326,0.0,0.0,0.0,0.0,804784.7181081749,217801.26717604377,122873.24186433699,0.0,718.1027700453445,15152.110653052125,1355.928981447632,0.0,40837.93756518934,0.0,137.6917762949324,0.0,0.0,22564.0013560985,0.0,77278.00483809736,0.0,0.0,0.0,364920.1787991751,0.0,0.0,0.0,59818.60442296484,57033.94217376918,1335081.9132150025,0.0,0.0
OldHarborCreek,GT5%,LT10,0.0,77550.2715125354,111387.56117387222,1142731.9315989935,537298.5943210808,0.0,109177.06513939233,0.0,0.0,1119183.6711820823,63569.06404430314,404652.79179057584,945.8326193577539,8185.539906079411,142550.12448642083,63916.373098382275,54355.89995800961,34648.14899648617,9.140165345211244,7945.525797642358,0.0,128423.95657337041,100102.46846594101,0.0,0.0,23060.72026736593,0.0,96921.10492444082,817195.6077481756,0.0,118398.26479727695,0.0,1778690.58630761,425671.4267415922,265978.5386825869,123664.86128219911,0.0
OldHarborCreek,LE5%,LT10,0.0,10150.17456975856,0.1546699580994369,4921.376226933577,44.55118860656995,0.0,1016026.5932109078,0.0,0.0,2141.6274142166253,1674.2827643226644,624.8142523661393,0.0,2857.049356092574,746.4915551886806,608.242109679328,0.0,438.8500041579697,269245.409334,74530.2437485927,0.0,0.0,5492.649308939157,0.0,0.0,0.0,0.0,0.5299588924065051,827565.3483539944,0.0,31200.03319919931,0.0,300463.3992515144,2495.9287308340417,30141.830337162864,186650.14126424462,0.0
OlofsonRd,GT5%,LT10,0.0,11638.473311733496,0.0,697406.1639219456,135903.11116530356,0.0,0.0,0.0,0.0,430230.4155777947,70417.88053356152,127989.98430371821,0.0,0.0,0.0,26.608449058621378,113513.59728121522,34287.12404419435,0.0,2.024969385607859,0.0,0.0,47838.51271960648,0.0,756.695642976491,0.0,0.0,2266.7930386891117,445878.04121274664,0.0,1232.2312336366688,0.0,72734.80172775195,102598.63433539691,948107.5646594247,2.1089876820028852,0.0
OlofsonRd,LE5%,LT10,0.0,35.48716608068708,0.0,37681.29971808972,11664.307388181891,0.0,0.0,0.0,0.0,22852.962283903144,2154.545494435009,15963.917464552005,662.3871296750981,0.0,0.0,93.23121785320708,0.0,176.16260758484296,0.0,12.76702535811811,0.0,0.0,4970.1034015383375,0.0,118.06940576411363,0.0,0.0,0.0,14108.27361997989,0.0,0.0,0.0,52265.81861612421,11479.535186692268,8355.267265614906,0.0,0.0
OsbornePond,GT5%,GT10,0.0,449.82645091827516,0.0,48052.020754433026,7611.6087286624015,0.0,0.0,0.0,0.0,8623.779938399286,9324.044329071374,6476.840889652149,0.0,0.0,0.0,0.0,0.0,12595.447870128084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93133.5689612646,0.0,0.0
OsbornePond,GT5%,LT10,0.0,0.0,0.0,75244.05805197309,82245.58247625522,0.0,0.0,0.0,0.0,81025.89313726513,14985.369539641024,63302.18581385776,0.0,0.0,0.0,0.0,0.0,18808.088444534238,0.0,2.5364671799708285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335613.71393070644,0.0,0.0
OsbornePond,LE5%,LT10,0.0,0.0,0.0,4252.7539498769775,29.64288523977848,0.0,0.0,0.0,0.0,794.949134932494,1050.0641932882336,0.0,2166.053975555925,0.0,0.0,0.0,0.0,0.0,0.0,32300.548015902954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40594.012154796364,0.0,0.0
OuterBackRiver,GT5%,LT10,0.0,14162.401779785474,0.0,70185.92091401062,65925.69737574884,0.0,27574.523525052347,0.0,0.0,95144.26643107735,22188.037423339814,60793.61295949431,0.0,1374.8307496192042,3278.763773332832,216.79682330070705,7430.342419211529,2564.103134337192,1716.4697541535045,842.8332003364409,0.0,0.0,11982.114621989469,0.0,1185.4327262396394,0.0,0.0,0.0,70625.48883311499,0.0,37457.72274333423,0.0,196762.4882831273,54402.73850082506,0.0,978.6953162747793,3.9192378947265722
OuterBackRiver,LE5%,LT10,0.0,2041.1154716546257,0.0,324.4134143633561,19.016839360501848,0.0,15524.187926487535,0.0,0.0,144.1054550268011,490.82272134367406,303.90690688027263,0.0,35.68200246930505,0.46959556442365247,0.0,10.139811467188679,6.965943654980485,6842.495597879163,113460.33686717362,0.0,0.0,424.80745387820093,0.0,0.0,0.0,0.0,0.0,9933.308935204832,0.0,3811.5313466018065,0.0,7134.360222092438,99.54866799923612,0.0,117502.69729417011,297.4046333788422
OuterNewBedfordHarbor,GT5%,LT10,0.0,29507.1779423786,0.0,627855.4127304325,1660559.3536062683,0.0,0.0,0.0,0.0,115918.84171790043,1180.8901455007815,3661083.3582810387,15.723957366846236,0.0,734.5357107052325,0.0,0.0,14974.09699065391,30.108349701678275,2.732715279293786,0.0,0.0,341965.5338611436,0.0,189682.95441972456,31865.32732146194,0.0,47265.04326042236,530274.524762952,0.0,1080093.257407129,2616.840505219505,1647190.3005820336,1418950.0783957902,818961.9861270561,2996.385504293458,0.0
OuterNewBedfordHarbor,LE5%,LT10,0.002387050807262585,24369.12573707744,0.0,13400.100355658624,57345.65443165573,0.0,288.1239866292931,0.0,0.0,228.94096574140684,4857.863321263065,377372.22821476805,117.0023565662271,0.0,0.0,0.0,0.0,11071.242383623661,6840.853496284937,82284.07411860672,0.002387050807262585,0.0,43852.584195260446,0.0,149411.37281042372,15518.27362430416,7023.15171650818,0.0,47734.259684852084,0.0,18751.616296431992,3.6669836912668305,34773.51229976059,117767.79202577332,55607.66991846676,87208.6437319617,522.6660804409516
OuterWestFalmouthHarbor,GT5%,LT10,0.0,21291.310018672237,0.0,126037.63055090282,79588.47080250665,0.0,28114.13508123555,0.0,0.0,47477.81406358082,16634.855664723156,58686.120886326964,0.0,2895.087535890072,3566.085643767402,970.6707341407963,0.0,1018.8487674317666,1002.4536780331084,184.92152607411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29754.480671074125,0.0,46182.435886682346,0.0,252829.62663599625,47213.53867948106,0.0,11488.289402296601,0.033677755058207436
OuterWestFalmouthHarbor,LE5%,LT10,0.0,5688.426991162094,0.0,46.57128493581082,199.70819838582648,0.0,16480.24146272414,0.0,0.0,0.7484587154429442,1468.9268443177104,302.64664095594003,0.0,3.130218929243434,0.0,0.0,0.0,0.41222706971445516,13932.58284017524,258119.50661638263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.6774287293031,0.0,2585.753466415031,0.0,7170.605926854235,14.686220004561461,0.0,285458.1728125306,0.00592922004675746
OysterPondChatham,GT5%,GT10,0.0023124201223930175,7235.722780865198,20508.364565045227,216389.8234144769,315277.5430664944,0.0,0.0,0.0,0.0,246708.37269681954,11732.915148622775,324654.2688759626,1329.68417327463,7106.499137794618,48696.14257472605,38464.52372192251,0.0,17509.38883857389,0.0,23646.047974418,0.0023124201223930175,0.0,126739.29153002927,0.0,4420.324036846663,0.0,2415.7690676535126,10370.680644129692,113237.29999135618,0.0,127426.54749939023,0.0,463055.06430883124,132597.75350822875,251474.75001109892,29034.76779985464,18487.048571577285
OysterPondChatham,GT5%,LT10,0.0,6773.683198824202,0.0,205835.98505772743,301443.221207987,0.0,63629.03137299361,0.0,0.0,95128.87332728409,31408.961724663535,295616.90114951844,215.26263895158695,14938.149325046104,14022.049155478575,85462.49633754208,0.0,86628.08715189525,1208.8326303249166,5480.211230389366,0.0,10780.841309891583,75658.5814859768,0.0,1283.5145951675484,0.0,7126.143023792464,2887.8958683313076,81926.4360487466,0.0,207936.89452520502,0.0,625283.2513051969,90502.44757318865,98734.6201398174,5671.119633311914,0.0
OysterPondChatham,LE5%,GT10,0.0,0.0,0.0,8.072673334164827,2.132246501482403,0.0,0.0,0.0,0.0,3.7511631289022516,1.3954699503906642,0.0,5.2579873012990115,5.385746542055814,10.743319706335502,10.981237748308201,0.0,0.0,0.0,37.810790300856866,0.0,0.0,7.937200514289203,0.0,0.0,0.0,0.0,0.0,16.22505726219203,0.0,24.044966423593035,0.0,32.68464652972411,0.0,2.80086066343122,0.0,1.837903120565941
OysterPondChatham,LE5%,LT10,0.0,639.5129471778386,0.0,258.3560591522207,20.710020035210288,0.0,36302.39162828891,0.0,0.0,0.0,51.003596713149165,258.1074232121934,566.3609265813336,0.0,0.0,0.0,0.0,126.29023026614158,222001.53489863602,367566.1852475005,0.0,1513.2469330645945,0.0,0.0,0.0,0.0,0.0,0.0,2258.62375172139,0.0,6079.887567495305,0.0,29536.281526449584,602.1280747998119,1394.8005556852559,586405.4845683476,0.0
