SUBW_NAME,ele5pct,Travel_Tim,SLOPE_,SLOPE_0,SLOPE_A,SLOPE_B,SLOPE_C,SLOPE_D,SLOPE_E,FRMLNDCLS_,FRMLNDCLS_All areas are prime farmland,FRMLNDCLS_Farmland of statewide importance,FRMLNDCLS_Farmland of unique importance,FRMLNDCLS_Not prime farmland,HYDROLGRP_,HYDROLGRP_A,HYDROLGRP_A/D,HYDROLGRP_B,HYDROLGRP_B/D,HYDROLGRP_C,HYDROLGRP_C/D,HYDROLGRP_D,HYDRCRATNG_,HYDRCRATNG_No,HYDRCRATNG_Unranked,HYDRCRATNG_Yes,DRAINCLASS_,DRAINCLASS_Excessively drained,DRAINCLASS_Moderately well drained,DRAINCLASS_Poorly drained,DRAINCLASS_Somewhat excessively drained,DRAINCLASS_Somewhat poorly drained,DRAINCLASS_Subaqueous,DRAINCLASS_Very poorly drained,DRAINCLASS_Well drained,DEP2WATTBL_0.0,DEP2WATTBL_5.0,DEP2WATTBL_8.0,DEP2WATTBL_10.0,DEP2WATTBL_15.0,DEP2WATTBL_23.0,DEP2WATTBL_29.0,DEP2WATTBL_30.0,DEP2WATTBL_38.0,DEP2WATTBL_45.0,DEP2WATTBL_46.0,DEP2WATTBL_48.0,DEP2WATTBL_51.0,DEP2WATTBL_54.0,DEP2WATTBL_60.0,DEP2WATTBL_61.0,DEP2WATTBL_64.0,DEP2WATTBL_66.0,DEP2WATTBL_68.0,DEP2WATTBL_69.0,DEP2WATTBL_73.0,DEP2WATTBL_76.0,DEP2WATTBL_77.0,DEP2WATTBL_82.0,CLAY_0.0,CLAY_0.1,CLAY_0.2,CLAY_0.5,CLAY_1.0,CLAY_1.3,CLAY_1.5,CLAY_2.0,CLAY_2.5,CLAY_3.0,CLAY_3.3000000000000003,CLAY_4.0,CLAY_4.5,CLAY_4.6000000000000005,CLAY_4.7,CLAY_5.0,CLAY_5.4,CLAY_6.0,CLAY_6.5,CLAY_7.0,CLAY_7.2,CLAY_7.3,CLAY_7.5,CLAY_8.0,CLAY_9.0,CLAY_9.200000000000001,CLAY_9.5,CLAY_10.0,CLAY_10.6,CLAY_11.5,CLAY_13.0,CLAY_15.0,CLAY_19.0,CLAY_20.2,CLAY_25.0,CLAY_27.0,CLAY_27.5,CLAY_30.0,OM_0.0,OM_0.05,OM_0.08,OM_0.1,OM_0.25,OM_0.3,OM_0.4,OM_0.7000000000000001,OM_0.75,OM_1.0,OM_1.5,OM_1.74,OM_2.0,OM_2.2,OM_2.3000000000000003,OM_2.5,OM_3.0,OM_3.35,OM_3.4,OM_3.5,OM_3.8000000000000003,OM_3.92,OM_4.0,OM_4.12,OM_4.13,OM_4.5,OM_4.97,OM_5.0,OM_5.09,OM_5.5,OM_5.75,OM_6.0,OM_6.4,OM_6.5,OM_6.7,OM_6.9,OM_7.0,OM_7.01,OM_7.75,OM_8.0,OM_8.3,OM_8.34,OM_9.5,OM_10.0,OM_11.0,OM_12.0,OM_14.0,OM_25.0,NLEACHING_,NLEACHING_High,NLEACHING_Low,NLEACHING_Moderate,NLEACHING_Not rated
EelRiver67,LE5%,LT10,0.0,20813.902251422915,11050.517071637634,2120.0661665915127,1237.587826960026,0.0,138.78018238519434,0.0,0.0,2120.0661665915127,0.0,33240.78733240577,0.0,3496.434175936733,0.0,0.0,9004.721882414462,0.0,0.0,2045.7951892231724,0.0,3496.434175936733,0.0,11050.517071637634,0.0,1376.3680093452203,2120.0661665915127,2045.7951892231724,0.0,0.0,0.0,9004.721882414462,0.0,11050.517071637634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0661665915127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3657297094457,2045.7951892231724,0.0,2120.0661665915127,0.0,1311.0022796357746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3657297094457,0.0,2120.0661665915127,1311.0022796357746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.7951892231724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3496.434175936733,11050.517071637634,0.0,20813.902251422915
EelRiver68,GT5%,LT10,0.0,9716.865740668825,14295.090130534349,42608.55392427773,81155.29091820215,0.0,227401.05400059512,0.0,17281.00044226877,11229.07944018555,11650.932431073676,335015.8424007502,0.0,351185.52223507385,9055.83358621869,0.0,2595.0988448549856,0.0,0.0,2623.5343074618577,0.0,351185.52223507385,0.0,14274.466738535533,0.0,327079.80275205505,6824.719040749995,8896.217175799422,17281.00044226877,0.0,0.0,5378.24956273611,0.0,14274.466738535533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6824.719040749995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9055.83358621869,0.0,0.0,0.0,4404.360399435554,2623.5343074618577,0.0,9419.81788560498,0.0,227401.05400059512,0.0,95274.38835202437,0.0,0.0,0.0,0.0,17281.00044226877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.0988448549856,0.0,6272.682868337565,0.0,95274.38835202437,0.0,6824.719040749995,227401.05400059512,0.0,0.0,0.0,0.0,0.0,2783.1507178811253,17281.00044226877,4404.360399435554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.5343074618577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351185.52223507385,5218.633152316843,9055.83358621869,9716.865740668825
EelRiver68,LE5%,LT10,0.0,693.9960979880365,65953.47414347653,215.52460936690815,13780.462736986476,0.0,5721.334910086995,0.0,0.0,155.2842600702914,64061.75376352012,22147.754474314534,0.0,19717.322256440377,28713.273192406938,0.0,35348.480571113185,0.0,0.0,1891.7203799564102,0.0,19717.322256440377,0.0,65953.47414347653,0.0,19618.31743194717,99.00482449320593,2091.24631771484,0.0,0.0,0.0,63862.22782576169,0.0,65953.47414347653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.00482449320593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28713.273192406938,0.0,0.0,0.0,56.27943557708548,1891.7203799564102,0.0,35447.48539560639,0.0,5721.334910086995,0.0,13840.703086283092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35348.480571113185,0.0,199.52593775843002,0.0,13840.703086283092,0.0,99.00482449320593,5721.334910086995,0.0,0.0,0.0,0.0,0.0,28513.747254648508,0.0,56.27943557708548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.7203799564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19717.322256440377,37240.20095106959,28713.273192406938,693.9960979880365
EelRiver69,GT5%,LT10,0.0,4973.12788825026,29106.52426857057,46415.82475480308,258904.4736291538,0.0,223123.5929442114,0.0,0.0,5740.399574681248,24054.87326864985,532728.270641658,0.0,533495.542328089,4190.368438438754,0.0,19864.5048302111,0.0,0.0,0.0,0.0,533495.542328089,0.0,24054.87326864985,0.0,527755.1427534077,5740.399574681248,0.0,0.0,0.0,0.0,24054.87326864985,0.0,24054.87326864985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740.399574681248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.368438438754,0.0,0.0,0.0,5040.882774151289,0.0,0.0,25604.904404892346,0.0,507358.69717933744,0.0,15355.56279991899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19864.5048302111,0.0,0.0,0.0,20396.445574070276,0.0,5740.399574681248,507358.69717933744,0.0,0.0,0.0,0.0,0.0,4190.368438438754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533495.542328089,19864.5048302111,4190.368438438754,4973.12788825026
EelRiver69,LE5%,LT10,0.0,92717.79449255935,22037.17873428816,17.26675437672734,959.5895742409009,0.0,4340.392356369889,0.0,0.0,18.70192808688813,22035.743560578,98017.77642317014,0.0,5318.683858697678,0.0,0.0,22035.743560578,0.0,0.0,0.0,0.0,5318.683858697678,0.0,22035.743560578,0.0,5317.248684987518,1.4351737101607887,0.0,0.0,0.0,0.0,22035.743560578,0.0,22035.743560578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4351737101607887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26675437672734,0.0,0.0,22037.17873428816,0.0,5299.98193061079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22035.743560578,0.0,0.0,0.0,0.0,0.0,1.4351737101607887,5299.98193061079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26675437672734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318.683858697678,22035.743560578,0.0,92717.79449255935
EelRiver70,GT5%,LT10,0.0,1441.0607081709127,3.0524482855691915,21635.625363846546,83633.22584290813,0.0,59579.42314804881,0.0,0.0,14198.422493524457,3.0524482855691915,152090.91256944995,0.0,164848.2743548035,0.0,0.0,3.0524482855691915,0.0,0.0,0.0,0.0,164848.2743548035,0.0,3.0524482855691915,0.0,150649.85186127902,14198.422493524457,0.0,0.0,0.0,0.0,3.0524482855691915,0.0,3.0524482855691915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14198.422493524457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111212.38418503905,0.0,0.0,14201.474941810025,0.0,39437.467676239976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0524482855691915,0.0,0.0,0.0,111212.38418503905,0.0,14198.422493524457,39437.467676239976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164848.2743548035,3.0524482855691915,0.0,1441.0607081709127
EelRiver70,LE5%,LT10,0.0,73388.97863729698,0.0,2.9335776311662256,6.065218247607222,0.0,4409.8811768243695,0.0,0.0,2.9335776311662256,0.0,77804.92503236896,0.0,4418.879972703144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4418.879972703144,0.0,0.0,0.0,4415.946395071977,2.9335776311662256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9335776311662256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.01270197827,0.0,0.0,2.9335776311662256,0.0,731.9336930937073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.01270197827,0.0,2.9335776311662256,731.9336930937073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4418.879972703144,0.0,0.0,73388.97863729698
EelRiver71,GT5%,LT10,0.0,425.31290123309145,9873.291517843401,100143.85237109188,53772.63653983544,0.0,23165.902398034952,0.0,0.0,0.0,9873.291517843401,177507.70421019537,0.0,177082.39130896228,0.0,0.0,9873.291517843401,0.0,0.0,0.0,0.0,177082.39130896228,0.0,9873.291517843401,0.0,177082.39130896228,0.0,0.0,0.0,0.0,0.0,9873.291517843401,0.0,9873.291517843401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9873.291517843401,0.0,177082.39130896228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9873.291517843401,0.0,0.0,0.0,0.0,0.0,0.0,177082.39130896228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177082.39130896228,9873.291517843401,0.0,425.31290123309145
EelRiver71,LE5%,LT10,0.0,51513.559344985086,0.0,3426.4745394877127,1182.167981398902,0.0,78.5062471684978,0.0,0.0,0.0,0.0,56200.7081130402,0.0,4687.148768055113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.148768055113,0.0,0.0,0.0,4687.148768055113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.148768055113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.148768055113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.148768055113,0.0,0.0,51513.559344985086
EelRiver72,GT5%,LT10,0.0,15419.898619917016,54819.58253525156,41075.300588616905,191775.79499133962,0.0,600898.6191354578,0.0,19984.08403750303,21104.273965082164,54806.52512128327,808094.3127467143,0.0,833762.7721293826,29838.73043181321,0.0,24967.794689470065,0.0,0.0,0.0,0.0,833762.7721293826,0.0,54806.52512128327,0.0,813765.6306779112,13.05741396828888,0.0,19984.08403750303,0.0,0.0,54806.52512128327,0.0,54806.52512128327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05741396828888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29838.73043181321,0.0,0.0,0.0,61980.38769058215,0.0,0.0,46072.068654552226,0.0,601942.1667620337,0.0,128751.85967418147,0.0,0.0,0.0,0.0,19984.08403750303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24967.794689470065,0.0,0.0,0.0,190732.24736476364,0.0,13.05741396828888,601942.1667620337,0.0,0.0,0.0,0.0,0.0,29838.73043181321,19984.08403750303,0.0,0.0,0.0,0.0,0.0,21091.216551113874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833762.7721293826,24967.794689470065,29838.73043181321,15419.898619917016
EelRiver72,LE5%,LT10,0.0,256908.27851583034,5193.534846092722,0.0,8346.528409645307,0.0,8736.070122246838,0.0,0.0,236.43215955867797,4957.102686534044,273990.8770477225,0.0,17319.030691450826,629.6055880928907,0.0,4327.497098441153,0.0,0.0,0.0,0.0,17319.030691450826,0.0,4957.102686534044,0.0,17082.598531892145,236.43215955867797,0.0,0.0,0.0,0.0,4957.102686534044,0.0,4957.102686534044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.43215955867797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.6055880928907,0.0,0.0,0.0,0.0,0.0,0.0,4563.929257999831,0.0,11142.100127860376,0.0,5940.498404031769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327.497098441153,0.0,0.0,0.0,5940.498404031769,0.0,236.43215955867797,11142.100127860376,0.0,0.0,0.0,0.0,0.0,629.6055880928907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17319.030691450826,4327.497098441153,629.6055880928907,256908.27851583034
EelRiver73,GT5%,LT10,0.0,243.686539482137,183.87392055278386,16067.771742859462,272952.60523989814,0.0,614469.9638585963,0.0,0.0,14089.286508032832,0.0,889828.6147933559,0.0,903496.4191186925,177.79564321417786,0.0,0.0,0.0,0.0,0.0,0.0,903674.2147619067,0.0,0.0,0.0,899703.7547882485,3970.4599736582036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.79564321417786,0.0,0.0,0.0,3792.664330444026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.052498636908,0.0,0.0,14089.286508032832,0.0,860798.9861338824,0.0,23199.88962135451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.79564321417786,0.0,0.0,0.0,28608.146476777238,0.0,3792.664330444026,860798.9861338824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10296.622177588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903674.2147619067,0.0,0.0,243.686539482137
EelRiver73,LE5%,LT10,0.0,1099080.1909123315,13463.434981296334,7024.9549184375865,9835.733503094392,0.0,14427.105650878826,0.0,0.0,1971.410022625621,0.0,1141860.009943413,0.0,31526.09267627543,3617.2548679669653,0.0,9607.881509464742,0.0,0.0,0.0,0.0,35143.347544242395,0.0,9607.881509464742,0.0,30831.508927695962,4311.838616546435,0.0,0.0,0.0,0.0,9607.881509464742,0.0,9607.881509464742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.2548679669653,0.0,0.0,0.0,694.5837485794704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6157.5505485390895,0.0,0.0,1971.410022625621,0.0,27010.779163576364,0.0,3.607809501321838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.2548679669653,0.0,0.0,0.0,2543.903490073446,0.0,694.5837485794704,27010.779163576364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.8262740461505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35143.347544242395,9607.881509464742,0.0,1099080.1909123315
EelRiver74,GT5%,LT10,0.0,92.01750869733134,5224.503490549706,0.0,0.0,0.0,31335.408352660015,0.0,0.0,0.0,5224.503490549706,31427.425861357347,0.0,31335.408352660015,0.0,0.0,5224.503490549706,0.0,0.0,0.0,0.0,31335.408352660015,0.0,5224.503490549706,0.0,31335.408352660015,0.0,0.0,0.0,0.0,0.0,5224.503490549706,0.0,5224.503490549706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224.503490549706,0.0,31335.408352660015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224.503490549706,0.0,0.0,0.0,0.0,0.0,0.0,31335.408352660015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31335.408352660015,5224.503490549706,0.0,92.01750869733134
EelRiver74,LE5%,LT10,0.0,39353.62213394083,0.0,0.0,0.0,0.0,7808.142227120061,0.0,0.0,0.0,0.0,47161.764361060894,0.0,7808.142227120061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7808.142227120061,0.0,0.0,0.0,7808.142227120061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7808.142227120061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7808.142227120061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7808.142227120061,0.0,0.0,39353.62213394083
EelRiver75,GT5%,LT10,0.0,3345.2937674404966,116019.31213073016,178362.60135386293,376908.43314120086,0.0,671018.4669665887,0.0,0.0,20877.20881857194,103691.33282078763,1221085.5657204636,0.0,1226289.5014616526,45282.41084533793,0.0,69845.9346484382,0.0,0.0,890.966636954052,0.0,1226289.5014616526,0.0,116019.31213073016,0.0,1226271.8408027107,17.660658941907464,16015.372334298365,0.0,0.0,0.0,100003.9397964318,0.0,116019.31213073016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.660658941907464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45282.41084533793,0.0,0.0,0.0,15443.036926846646,890.966636954052,9829.858889972493,69456.27190404916,0.0,1093290.2939658768,0.0,96678.96175035715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48579.06308547722,9829.858889972493,5294.546807371819,0.0,112121.99867720378,0.0,17.660658941907464,1093290.2939658768,0.0,0.0,0.0,0.0,0.0,39987.86403796611,20859.548159630034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.966636954052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226289.5014616526,60907.042395419754,55112.269735310416,3345.2937674404966
EelRiver75,LE5%,LT10,0.0,308733.59936096263,3490.0544471804255,3376.4854846692065,2805.870071969443,0.0,5209.638738391982,0.0,0.0,10.630806867386784,3469.0074894252616,320136.009806881,0.0,11391.994295030632,3468.9363174926484,0.0,4.103374772703656,0.0,0.0,17.014754915072857,0.0,11391.994295030632,0.0,3490.0544471804255,0.0,11381.363488163244,10.630806867386784,17.014754915072857,0.0,0.0,0.0,3473.0396922653526,0.0,3490.0544471804255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.630806867386784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468.9363174926484,0.0,0.0,0.0,0.0,17.014754915072857,0.0,10.701978800000113,0.0,11381.363488163244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117193261332862,0.0,0.0,0.0,0.0,0.0,10.630806867386784,11381.363488163244,0.0,0.0,0.0,0.0,0.0,3468.9363174926484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.014754915072857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11391.994295030632,21.118129687776513,3468.9363174926484,308733.59936096263
