id,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_GT5_COVERNAME_Impervious,beta_LE5_USEGENNAME_Commercial,beta_NaturalCover,se_Intercept,se_GT5_COVERNAME_Impervious,se_LE5_USEGENNAME_Commercial,se_NaturalCover,t_Intercept,t_GT5_COVERNAME_Impervious,t_LE5_USEGENNAME_Commercial,t_NaturalCover,p_Intercept,p_GT5_COVERNAME_Impervious,p_LE5_USEGENNAME_Commercial,p_NaturalCover,sumW
24.0,-70.251581,41.652992,-0.038769272453550156,-0.1323213777976373,0.22752887200384392,-0.2662981444573941,0.1746631304772419,0.05222954400231561,0.0007873607466151338,0.16225171496717816,0.30010774758765135,0.023079475784643214,-0.12535913152667563,0.13229506416523823,0.13958990858811612,0.23243616759899885,0.14046744725711846,1.226438159208447,2.1499243793702205,0.09929382343138676,-0.8924425834920469,0.2245980273600565,0.035407243184218194,0.921220262363718,0.3755519646084393,29.061141633419
25.0,-70.30766,41.638791999999995,0.8177932290095693,0.8288581083165825,0.3668997949191399,0.4508934340904294,0.20975873424715516,0.05733109951578372,0.0025046515347654686,0.20421530114974057,0.3319232760589938,0.18071022349090105,-0.07591147011070581,0.13075874816714309,0.13641059492505916,0.14170858088707367,0.13330900323915973,1.5617716138479794,2.4332660981454173,1.2752242832415874,-0.56943993478459,0.12335153189115737,0.01781290051210511,0.20691250359535124,0.5710824801575233,29.700537245397673
26.0,-70.272014,41.647996,0.37659897574338974,0.20411368483137604,0.6360089850383469,-0.25941000929495717,0.18259489005452628,0.11961593045125399,0.0019831049956093878,0.18210928597159548,0.3143948957819419,0.08372817156179702,-0.10554637921454753,0.13161144422582743,0.13874045486601552,0.18903089573195564,0.13785014983959742,1.383688835289434,2.266065049920439,0.44293379258236665,-0.7656602429330792,0.17133692878342122,0.026892052369551257,0.659330833519405,0.446737606625775,29.187078456116925
27.0,-70.260958,41.657379,0.29696879344656696,0.09193897874559717,0.2908364544030891,0.006132339043477875,0.17348714169882784,0.05991547453810644,4.868386950596079e-07,0.1684970534166117,0.3086841232937111,0.02048383454177848,-0.11935946139390968,0.13301721378560513,0.14030527783448563,0.22894539914331555,0.1408327037498044,1.2667311893045088,2.200089177385454,0.08947039171097726,-0.84752659159308,0.2099146457888913,0.0314759088649366,0.9289919136936167,0.3999100455447897,28.978299047908486
28.0,-70.279514,41.642705,1.4462260190277372,0.47372638041181503,1.5810556144681778,-0.1348295954404406,0.19570410165925733,0.5158211356926308,0.007638103155618202,0.18331026996385918,0.31418848598992544,0.13653874308483357,-0.09757364704691046,0.12924299099027975,0.1361294909553839,0.16210718898245968,0.13415715957769245,1.4183381904063626,2.308011906787339,0.8422744478013701,-0.7273085339169251,0.16101998864571893,0.02429421425152271,0.40282053573907073,0.46973121026822096,29.9466247526102
29.0,-70.293032,41.635463,1.5021823633444236,0.3362780762986757,1.1566816572606946,0.34550070608372896,0.19883803303625097,0.24750614142301897,0.009963352977860846,0.20215402777139432,0.32521813092694135,0.154854541685348,-0.08421690851828648,0.1312665473261007,0.137537001744621,0.15245792322366727,0.13497865310115048,1.5400270052749268,2.3645864516576207,1.0157198682167847,-0.6239276106509664,0.12856187269655067,0.021144059846990006,0.3136478261281822,0.5349278812084576,29.165388336770775
30.0,-70.592263,41.560109000000004,3.0689600042116374,-0.4698777209362692,3.014411404274594,0.054548599937043196,0.4100016159037721,0.9541115215068873,0.25744627867806286,0.04956670814456207,0.3082921343662671,0.3413295729109538,-0.07076733078088437,0.12173377500103776,0.1304828904003184,0.12072482055671319,0.12117984359310309,0.40717301458974325,2.362701603408954,2.82733551673085,-0.5839859887796726,0.6852610960456561,0.02124284485076723,0.006284122017068887,0.5613149827251586,33.61164829643914
31.0,-70.615392,41.659698999999996,-0.2841163206113281,-0.05308486426052372,-0.16894717898963818,-0.1151691416216899,0.39371958657268324,0.05270592480609136,0.00014876118665634006,0.05880491162046299,0.31786019491194134,0.33733040635888706,-0.06187227649958347,0.1243162397879259,0.13113186782309805,0.12080855309540262,0.1226977352805802,0.4730267881395039,2.4239736700826,2.7922725478923414,-0.5042658396106209,0.6378289079321882,0.01823420817177765,0.006921491637688982,0.6158336863029239,32.67028873395141
32.0,-69.991681,41.79719,-0.7575930802140576,-1.3317336594051072,0.2686351852350182,-1.0262282654490757,0.42589781917459346,0.33313122826323704,0.15064339940617705,0.04488242593536144,0.08313769482132508,0.7007201858776878,-0.19274196669562632,0.12802900401776945,0.1359552546332477,0.20900028061161863,0.14864851029590906,0.35056451684285617,0.611507771770918,3.352723660595572,-1.2966289827724615,0.7270845630243845,0.5430638953208228,0.0013575349552464014,0.19948811399671007,30.386284499400485
33.0,-70.01135500000001,41.781234000000005,-0.249681647185675,-0.4003009124188833,0.45988912836609697,-0.709570775551772,0.4138999932447048,0.27117641273135545,0.04908243397905638,0.050885113876290675,0.08770706004949924,0.6836350399423703,-0.19279980602590943,0.12734359455976477,0.1349656473490622,0.20810508522156457,0.14754160491238186,0.3995891120570601,0.649847289085808,3.285047259727076,-1.3067487380281944,0.6908106828076007,0.5181534617823089,0.0016679563285981317,0.19604815772382703,31.145356747744717
34.0,-70.010195,41.790525,0.15492576556574827,0.3855095819494852,-0.2768017086935881,0.4317274742593364,0.4181902309106258,0.04631455866942493,0.0018124005139294227,0.04916033547507889,0.08669878503083045,0.6904652769794222,-0.1925624266925783,0.12736514177401959,0.13520233543214208,0.20841394574379116,0.14774761475295142,0.3859795136278551,0.6412521259615703,3.312951417503652,-1.3033200367705542,0.7008122410775999,0.5236849716691121,0.0015326274774743625,0.1972086389524099,30.941554528199884
35.0,-69.967575,41.816839,-0.6844193991845448,-0.5343811308904461,-0.2495433495487777,-0.4348760496357671,0.43865959944369737,0.050058740124818424,0.0020032952930140436,0.0383065575809404,0.07840565434703634,0.7180738846941201,-0.19257408807786588,0.12883748654639923,0.13711581422302271,0.21007096863115546,0.14993489444899008,0.29732462661125236,0.5718206524267678,3.4182442694160224,-1.284384724353691,0.767196874552116,0.5694782009114948,0.0011096294121317762,0.20371036452452926,29.36486685645751
36.0,-70.642002,41.546347,-0.5940283814422055,-0.25704562040969314,-0.2815880826408506,-0.3124402988013549,0.42183697054880154,0.068100764190093,0.0014617588813016953,0.032480954560398984,0.3035039926418532,0.3464117739514394,-0.0750841038201573,0.12258781696533827,0.13201097335335982,0.12106219854297716,0.12176033443647143,0.2649607062468775,2.2990815455125095,2.861436337028548,-0.6166548750679763,0.7919047350007293,0.024827842703098065,0.005716543214466363,0.539684475030126,32.40764736682168
37.0,-70.208777,41.662197,-0.01939976865162042,-0.28243714019813404,0.6194400533412365,-0.6388398219928569,0.18374393093507996,0.13030625230703452,0.013425921285506683,0.13249477153910927,0.24781648681161422,0.036667154278091335,-0.16415294994732657,0.13254129541741658,0.13879841297134948,0.29041715825509357,0.1452723715171093,0.999648985788461,1.7854417893291623,0.12625684549218,-1.1299667530242914,0.32130459218458846,0.0790030927850736,0.8999306950977903,0.26277407487498655,29.059808644882125
38.0,-70.223601,41.655167999999996,-0.1205516218394761,0.10091739695735702,0.014700158735879557,-0.13525178057535564,0.1756397853399211,0.0493422722400912,0.000190714775045226,0.14075897494373724,0.2722260046929204,-0.0025277439754914518,-0.15039788158053982,0.13304046140756218,0.1397670196917256,0.28024228065431445,0.1435427649996274,1.0580162865831457,1.9477127386228192,-0.009019852284921576,-1.0477566151169668,0.29408799863600144,0.05590856975254422,0.9928317988124051,0.2987538747728055,28.908250088060655
39.0,-70.602171,41.726801,-0.17866013324526567,-0.26475765591990263,0.2221270977515883,-0.400787230996854,0.37364661505726243,0.0686838535335905,0.0024289340305922807,0.07145835714978531,0.3325503414206088,0.32967246648967014,-0.05569967105293022,0.12779154768760786,0.13202313934485635,0.12081640560637705,0.12547967170322344,0.5591790571663507,2.518879213680545,2.728706129230094,-0.4438939813666994,0.5780220060035317,0.014323649210654751,0.008230677913476456,0.6586401666702175,29.6709934951652
